ID,Предмет,Класс,Задание,ЕстьАудио,ЕстьКартинки
vpr_sd_945678,russian,2,"Подчеркни слова, в которых первая буква обозначает звонкий согласный звук. Баян, труба, флейта, гитара, скрипка.",Нет,Нет
vpr_sd_945891,russian,2,"Подчеркни слова, в которых первая буква обозначает звонкий согласный звук. Куст, звёздочка, стол, волчок, тигр",Нет,Нет
vpr_sd_946172,russian,2,"Подчеркни слова, в которых первая буква обозначает звонкий согласный звук. Выставка, картины, зал, портреты, художник.",Нет,Нет
vpr_sd_945835,russian,2,"Подчеркни слова, в которых первая буква обозначает звонкий согласный звук. Трава, мама, лесочек, цветы, чашка",Нет,Нет
vpr_sd_945687,russian,2,"Подчеркни слова, в которых первая буква обозначает звонкий согласный звук. Путь, дорога, тропа, шоссе, мост.",Нет,Нет
vpr_sd_945826,russian,2,"Подчеркни слова, в которых первая буква обозначает звонкий согласный звук. Ласточка, бумага, форточка, шкаф, песня",Нет,Нет
vpr_sd_946145,russian,2,"Подчеркни слова, в которых первая буква обозначает звонкий согласный звук. Теплоход, матрос, палуба, рубка, капитан.",Нет,Нет
vpr_sd_945855,russian,2,"Подчеркни слова, в которых первая буква обозначает мягкий согласный звук. Ручеёк, камень, речка, мох, зеркало",Нет,Нет
vpr_sd_946147,russian,2,"Раздели слова на слоги . При делении слов на слоги используй вертикальную линию. Ветер, мнение, имя, орешек.",Нет,Нет
vpr_sd_945906,russian,2,"Составь предложение из данных слов. Запиши его правильно. в, пошли, ребята, лес, утром",Нет,Нет
vpr_sd_945708,russian,2,"Раздели слова на слоги . При делении слов на слоги используй вертикальную линию. Енот, клубника, лимон, поляна",Нет,Нет
vpr_sd_945709,russian,2,"Запиши только те слова, которые можно разделить для переноса . Обозначь место переноса чёрточкой (например, не-бо). Енот, клубника, лимон, поляна",Нет,Нет
vpr_sd_945888,russian,2,"Составь предложение из данных слов. Запиши его правильно. капли, деревьев, с, падали, дождя",Нет,Нет
vpr_sd_945723,russian,2,"Подчеркни слова, в которых первая буква обозначает глухой согласный звук. Рысак, посев, лампа, тетрадь, брошь",Нет,Нет
vpr_sd_945707,russian,2,"Раздели слова на слоги . При делении слов на слоги используй вертикальную линию. Урок, школьный, место, погода",Нет,Нет
vpr_sd_946175,russian,2,"Запиши только те слова, которые можно разделить для переноса . Обозначь место переноса чёрточкой (например, не-бо). Мешок, учение, окунь, Алёна.",Нет,Нет
vpr_sd_945897,russian,2,"Составь предложение из данных слов. Запиши его правильно. сестра, к, приехала, ребятам",Нет,Нет
vpr_sd_945848,russian,2,"Раздели слова на слоги . При делении слов на слоги используй вертикальную линию. Серый, камень, яма, парус",Нет,Нет
vpr_sd_945770,russian,2,"Подчеркни слова, в которых первая буква обозначает глухой согласный звук. Замок, кроватка, лёгкий, сказка, галстук",Нет,Нет
vpr_sd_945753,russian,2,"Подчеркни слова, в которых первая буква обозначает твёрдый согласный звук. Труд, дело, волшебство, бить, вихрь",Нет,Нет
vpr_sd_946174,russian,2,"Раздели слова на слоги . При делении слов на слоги используй вертикальную линию. Мешок, учение, окунь, Алёна.",Нет,Нет
vpr_sd_945867,russian,2,"Запиши только те слова, которые можно разделить для переноса . Обозначь место переноса чёрточкой (например, не-бо). Юля, топот, ворота, ковёр",Нет,Нет
vpr_sd_945921,russian,2,"Раздели слова на слоги . При делении слов на слоги используй вертикальную линию. Душа, пение, укол, спина.",Нет,Нет
vpr_sd_946139,russian,2,"Запиши только те слова, которые можно разделить для переноса . Обозначь место переноса чёрточкой (например, не-бо). Время, глобус, умение, орёл.",Нет,Нет
vpr_sd_945864,russian,2,"Подчеркни слова, в которых первая буква обозначает звонкий согласный звук. Друг, призыв, портфель, школа, берег",Нет,Нет
vpr_sd_945762,russian,2,"Подчеркни слова, в которых первая буква обозначает твёрдый согласный звук. Рябой, пушка, компот, берёза, диск",Нет,Нет
vpr_sd_945401,russian,2,"Запиши только те слова, которые можно разделить для переноса . Обозначь место переноса чёрточкой (например, не-бо). Гора, знания, огонь, трава.",Нет,Нет
vpr_sd_945818,russian,2,"Подчеркни слова, в которых первая буква обозначает мягкий согласный звук. Клей, цифра, шнурок, день, рекорд",Нет,Нет
vpr_sd_945903,russian,2,"Раздели слова на слоги . При делении слов на слоги используй вертикальную линию. Даша, Аня, паровоз, парта",Нет,Нет
vpr_sd_945679,russian,2,"Подчеркни слова, в которых первая буква обозначает мягкий согласный звук. Карандаш, линейка, ручка, пенал, ластик.",Нет,Нет
vpr_sd_945793,russian,2,"Запиши только те слова, которые можно разделить для переноса . Обозначь место переноса чёрточкой (например, не-бо). Пою, парад, вызов, добрый",Нет,Нет
vpr_sd_946158,russian,2,"Составь предложение из данных слов. Запиши его правильно. на, синички, крошки, слетелись, шустрые",Нет,Нет
vpr_sd_945790,russian,2,"Подчеркни слова, в которых первая буква обозначает мягкий согласный звук. Здоровье, лес, волк, печь, сын",Нет,Нет
vpr_sd_945894,russian,2,"Раздели слова на слоги . При делении слов на слоги используй вертикальную линию. Сильный, домик, Зоя, утро",Нет,Нет
vpr_sd_946168,russian,2,"Составь предложение из данных слов. Запиши его правильно. на, пряники, тарелке, лежали, сладкие",Нет,Нет
vpr_sd_945715,russian,2,"Подчеркни слова, в которых первая буква обозначает твёрдый согласный звук. Слон, полянка, небо, миксер, любовь",Нет,Нет
vpr_sd_945671,russian,2,"Раздели слова на слоги . При делении слов на слоги используй вертикальную линию. Фокус, уха, линия, воробей.",Нет,Нет
vpr_sd_945802,russian,2,"Запиши только те слова, которые можно разделить для переноса . Обозначь место переноса чёрточкой (например, не-бо). Стульчик, бычок, дедушка, орёл",Нет,Нет
vpr_sd_945701,russian,2,"Составь предложение из данных слов. Запиши его правильно. рыб, спрятались, на, стайки, дно",Нет,Нет
vpr_sd_944782,russian,4,"Произнеси данные ниже слова, поставь в них знак ударения над ударными гласными. Алфавит, весела, банты, поняла.",Нет,Нет
vpr_sd_945244,russian,4,"В данном ниже предложении найди слово, в котором все согласные звуки звонкие. Выпиши это слово. После дождика раскинулась по небосклону радуга.",Нет,Нет
vpr_sd_945245,russian,4,"(1)Наконец-то выдался настоящий весенний денёк! (2)В лесу тепло, светло, капель весело перезванивает, звери да птицы радуются. (3)Благодать! (4)Лежит на опушке старый камень-валун и хвалится: (5)— Мне кланяйтесь, меня благодарите, это я весну делаю! (6)Вон какие у меня бока жаркие. (7)Вокруг меня снег тает, рядом со мной уже травка показалась, ко мне первые бабочки греться летят! (8)Если бы не я, ",Нет,Нет
vpr_sd_945350,russian,4,"Представь, что твой класс побывал на экскурсии. Один из твоих одноклассников брал с собой фотоаппарат и смог сделать интересные фотографии. Обратись к нему с просьбой прислать тебе эти фотографии. Запиши свою просьбу.",Нет,Нет
vpr_sd_945689,russian,4,"Произнеси данные ниже слова, поставь в них знак ударения над ударными гласными. Алфавит, километр, крапива, магазин, процент.",Нет,Нет
vpr_sd_945261,russian,4,"В данном ниже предложении найди слово, в котором все согласные звуки звонкие. Выпиши это слово. От леса к нашей деревне тянется тропка.",Нет,Нет
vpr_sd_945700,russian,4,"(1)В весну эту я особенно привязался к близнецам Помплёвым, Володе и Вене. (2)Прослышали мы про цирк Дурова, самим захотелось попробовать зверьё научить чему-нибудь. (3)Подходящей скотины в хозяйстве не было. (4)Мы придумали хором: поймать воронёнка, нелетающего, обучить его. (5)В прибрежных кустах найти будущего артиста легко, весна была ранняя, воронята уже оставили гнёзда и жили на земле. (6)По",Нет,Нет
vpr_sd_945710,russian,4,"Представь, что одноклассники пригласили тебя на каток вместо уроков в школе, чтобы посмотреть тренировку хоккейной команды. Но на уроке математики будут объяснять новую тему. Запиши свой отказ.",Нет,Нет
vpr_sd_945523,russian,4,"Произнеси данные ниже слова, поставь в них знак ударения над ударными гласными. Портфель, красивее, положу, звала.",Нет,Нет
vpr_sd_945913,russian,4,"В данном ниже предложении найди слово, в котором все согласные звуки звонкие. Выпиши это слово. По скатам оврага журчат звонкие ручьи.",Нет,Нет
vpr_sd_945340,russian,4,"(1)Космонавты говорят, что Земля, если посмотреть на неё из космоса, не такая уж и большая. (2)И вот на этой небольшой Земле теплится жизнь природы. (3)И нигде её, может быть, больше нет. (4)Эта жизнь драгоценна! (5)А мы её часто не бережём. (6)Весной мы ломаем целые веники вербы с барашками, огромные охапки черёмухи. (7)И вот уже вокруг городов не осталось больше черёмухи, вербы. (8)Их место заня",Нет,Нет
vpr_sd_945264,russian,4,"Подумай и напиши, в какой жизненной ситуации уместно будет употребить выражение Что посеешь, то и пожнёшь .",Нет,Нет
vpr_sd_945592,russian,4,"Произнеси данные ниже слова, поставь в них знак ударения над ударными гласными. Шарфы, ждала, брала, магазин.",Нет,Нет
vpr_sd_945962,russian,4,"В данном ниже предложении найди слово, в котором все согласные звуки звонкие. Выпиши это слово. Плот медленно плыл по течению реки",Нет,Нет
vpr_sd_945760,russian,4,"(1)Как-то раз пастухи принесли нам лисёнка. (2)Мы посадили лесного зверька в пустой сарай. (3)Лисёнок был серый, мордочка тёмная, а хвост на конце беленький. (4)Зверёк спрятался в дальний угол сарая, испуганно смотрел по сторонам, прижимал уши и весь дрожал. (5)Когда мама налила лисёнку молока, он от страха даже не прикоснулся к нему. (6)Папа сказал, что лисёнка надо оставить в покое: пусть привык",Нет,Нет
vpr_sd_945890,russian,4,"Представь, что одноклассники пригласили тебя на каток, а ты по уважительной причине не можешь прийти. Постарайся отказаться от приглашения так, чтобы не обидеть ребят. Запиши свой отказ.",Нет,Нет
vpr_sd_945506,russian,4,"Произнеси данные ниже слова, поставь в них знак ударения над ударными гласными. Хвоя, повторит, свекла, взяла.",Нет,Нет
vpr_sd_945330,russian,4,"В данном ниже предложении найди слово, в котором все согласные звуки звонкие. Выпиши это слово. В поле у деревни растут васильки.",Нет,Нет
vpr_sd_945734,russian,4,"(1)Шумел листопад. (2)Леса покорно и печально, почти не стихая, порошили багряной листвой. (3)Горестный, всё заглушающий шорох властно заполнял лесную глухомань. (4)Опавшими листьями осень щедро выстилала все дороги и поляны. (5)Когда налетал ветер, тучи мёртвой листвы поднимало от лесов, легко кружило в просторной вышине и несло на восток, — и тогда казалось, что над унылой осенней землёй бушует ",Нет,Нет
vpr_sd_945647,russian,4,"Подумай и напиши, в какой жизненной ситуации уместно будет употребить выражение В гостях хорошо, а дома лучше.",Нет,Нет
vpr_sd_945912,russian,4,"Произнеси данные ниже слова, поставь в них знак ударения над ударными гласными. Алфавит, брала, занята, километр.",Нет,Нет
vpr_sd_945767,russian,4,"В данном ниже предложении найди слово, в котором все согласные звуки звонкие. Выпиши это слово. Каждый вечер клумбу с лилиями поливали.",Нет,Нет
vpr_sd_944690,russian,4,"(1)Есть такое растение — высокое, с красными цветками, собранными в большие стоячие кисти. (2)Называется оно кипрей. (3)Ещё недавно его считали сорной травой. (4)Лесники безжалостно вырывали кипрей рядом с молодыми сосенками, потому что считали, будто кипрей заглушает слабые побеги сосен, отнимает у них свет и влагу. (5)Но вскоре заметили, что сосенки в тех местах, где уничтожен кипрей, не могут б",Нет,Нет
vpr_sd_946119,russian,4,"Представь, что завтра день рождения твоей учительницы. Напиши текст для поздравительной открытки.",Нет,Нет
vpr_sd_945674,russian,4,"(1)Слово «вулкан» означает «огонь», а кроме того, вулкан — это раскалённые камни, кипящая вода, горячий воздух. (2)Все четыре стихии заключены в одном создании природы. (3)Наверное, поэтому людям очень трудно найти общий язык с непростым и удивительным творением Земли. (4)Каждый год извергаются 50−60 вулканов. (5)Одни вулканы «срабатывают» очень редко. (6)Фудзияма в Японии просыпается один раз в с",Нет,Нет
vpr_sd_945914,russian,4,"Прочитай текст и выполни задания 6—14. (1)В мире существует много необычных, удивительных памятников. (2)Есть они и в России, вот, например, памятник букве «ё» в Ульяновске. (3)Раньше этот город назывался Симбирском, в нём родился известный русский писатель Николай Михайлович Карамзин, который придумал букву «ё». (4)Он предложил поставить над буквой «е» две точки. (5)До изобретения буквы «ё» писал",Нет,Нет
vpr_sd_945907,russian,4,"Подумай и напиши, в какой жизненной ситуации уместно будет употребить выражение Любишь кататься — люби и саночки возить.",Нет,Нет
vpr_sd_946108,russian,4,"В данном ниже предложении найди слово, в котором все согласные звуки мягкие. Выпиши это слово. Перья защищают птиц от внешних угроз.",Нет,Нет
vpr_sd_944842,russian,4,"Произнеси данные ниже слова, поставь в них знак ударения над ударными гласными. Договор, звонят, щавель, звала.",Нет,Нет
vpr_sd_945810,russian,4,"В данном ниже предложении найди слово, в котором все согласные звуки звонкие. Выпиши это слово. Стая лебедей летела в тёплые края.",Нет,Нет
vpr_sd_945963,russian,4,"(1)Сотни лет люди спорили о происхождении Луны. (2)Однако сейчас основной версией считается теория гигантского столкновения. (3)По этой теории Луна сформировалась четыре с половиной миллиарда лет назад в результате столкновения колоссального, размером с Марс, метеорита с молодой Землёй. (4)Осколки метеорита и земной мантии были выброшены на околоземную орбиту, из них собралась Луна.(5) Формировани",Нет,Нет
vpr_sd_945157,russian,4,"Произнеси данные ниже слова, поставь в них знак ударения над ударными гласными. Досуг, сантиметр, ждала, позвонит.",Нет,Нет
vpr_sd_945593,russian,4,"В данном ниже предложении найди слово, в котором все согласные звуки звонкие. Выпиши это слово. Щедрые лучи яркого солнца озарили луг.",Нет,Нет
vpr_sd_945972,russian,4,"(1)Каждые три секунды на нашей планете съедают одну порцию мороженого! (2)Сейчас это самый любимый десерт детей и взрослых всего мира, поэтому в каждой стране есть занимательные истории о мороженом. (3)Родиной мороженого считают Китай: там мороженое было лакомством императоров. (4)Тогда оно больше напоминало фруктовый лёд. (5)В Европу секрет рецепта мороженого привёз итальянский путешественник Мар",Нет,Нет
vpr_sd_945727,russian,4,"Представь, что у тебя день рождения. Напиши пригласительное письмо своему другу.",Нет,Нет
vpr_sd_945766,russian,4,"Произнеси данные ниже слова, поставь в них знак ударения над ударными гласными. Щавель, положит, звоним, задаст.",Нет,Нет
vpr_sd_945158,russian,4,"В данном ниже предложении найди слово, в котором все согласные звуки глухие. Выпиши это слово. Хомячок прячет за толстые щёчки семечки.",Нет,Нет
vpr_sd_945159,russian,4,"(1)Молчаливых птиц нет: гуси гогочут, вороны каркают, голуби воркуют, соловьи свистят… (2)Но понимают ли птицы друг друга? (3)Оказывается, понимают! (4)Хотя, конечно, не так, как мы: у птиц нет привычных нам слов, а есть всего лишь звуковые сигналы: сигналы призыва, сигналы тревоги… (5)Другие птицы слышат их и ведут себя соответственно. (6)Сто́ит с тревожным криком взлететь вороне, как взлетят и г",Нет,Нет
vpr_sd_946145,russian,4,"Представь, что тебе предложили прочитать стихотворение на школьном вечере, но ты плохо себя чувствуешь. Запиши свой отказ.",Нет,Нет
vpr_sd_945440,russian,4,"Произнеси данные ниже слова, поставь в них знак ударения над ударными гласными. Жаворонок, брала, инструменты, ждали.",Нет,Нет
vpr_sd_945415,russian,4,"В данном ниже предложении найди слово, в котором все согласные звуки звонкие. Выпиши это слово. Чуть слышно шелестели листвой берёзы.",Нет,Нет
vpr_sd_946162,russian,4,"Представь, что твой одноклассник (одноклассница) стал победителем школьной олимпиады (спортивного турнира). Напиши небольшую заметку об этом событии для школьной стенгазеты.",Нет,Нет
vpr_sd_945299,russian,4,"Произнеси данные ниже слова, поставь в них знак ударения над ударными гласными. Издавна, занята, повторит, хозяева.",Нет,Нет
vpr_sd_945979,russian,4,"В данном ниже предложении найди слово, в котором все согласные звуки глухие. Выпиши это слово. Соседский кот очень озорной, поэтому каждый вечер мы с ним играем.",Нет,Нет
vpr_sd_945961,russian,4,"Произнеси данные ниже слова, поставь в них знак ударения над ударными гласными. Начался, глубоко, кладовая, инструмент.",Нет,Нет
vpr_sd_945550,russian,4,"В данном ниже предложении найди слово, в котором все согласные звуки звонкие. Выпиши это слово. Бойцам перед строем вручили медали.",Нет,Нет
vpr_sd_945310,russian,4,"(1)В Африке водятся муравьи, которые устраивают себе удобную общую квартиру на листьях деревьев и кустов. (2)Чтобы жителям в таком гнезде было сухо и тепло, муравьи сшивают его из листьев. (3)Сшивание гнезда – удивительное искусство муравьёв-портных. (4)Прежде всего, эти маленькие юркие швеи своими ловкими щупальцами расправляют листья, годные для сшивания. (5)Затем другие муравьи приносят своих л",Нет,Нет
vpr_sd_946059,russian,4,"Представь, что друг (подруга) подарил (подарила) тебе на день рожденья ту книгу, о которой ты давно мечтал (мечтала). Поблагодари друга (подругу). Запиши свою благодарность.",Нет,Нет
vpr_sd_946064,russian,4,"Произнеси данные ниже слова, поставь в них знак ударения над ударными гласными. Километр, ворота, цемент, поняла.",Нет,Нет
vpr_sd_944646,russian,4,"В данном ниже предложении найди слово, в котором все согласные звуки звонкие. Выпиши это слово. Весной этот скворечник заселили дрозды.",Нет,Нет
vpr_sd_946032,russian,4,"(1)Ни для кого не секрет, что зрение человека несовершенно. (2)Что делать тем людям, чьи глаза по разным причинам утратили привычную зоркость? (3)Тогда на помощь глазам приходят оптические приборы. (4)Например, очки или контактные линзы. (5)Первые очки появились в 1280 году, их изготовил итальянский физик Сальвино дель Армати. (6)Они состояли из двух выпуклых стеклянных линз, увеличивающих предмет",Нет,Нет
vpr_sd_946025,russian,4,"Представь, что одноклассник (одноклассница) взял (взяла) у тебя почитать книгу и долго не возвращает. Вежливо попроси вернуть книгу. Запиши свою просьбу.",Нет,Нет
vpr_sd_944740,russian,4,"(1)Любознательному человеку даже самая обычная пуговица может рассказать много интересного. (2)Пуговицы появились очень давно — уже в Древнем Египте. (3)Долгое время они были достоянием знати, потому что их изготавливали из золота, серебра, драгоценных камней. (4)Простолюдины же ещё много веков подвязывали одежду поясом или ремнём. (5)В Средневековье возник обычай располагать пуговицы на мужской о",Нет,Нет
vpr_sd_944894,russian,4,"(1)У марта — первого весеннего месяца — есть свои приметы. (2)Каждый год в марте к нам приходит день весеннего равноденствия. (3)Он носит такое название, потому что в этот период день и ночь разделяют сутки ровно надвое — на двенадцать часов. (4)И только в этот день Солнце встаёт утром точно на востоке, а вечером садится точно на западе. (5)В Древней Руси с середины марта начинался календарный год",Нет,Нет
vpr_sd_945123,russian,4,"(1)Кошка в осмотрительности полагается не только на свои зоркие глаза. (2)Для исследования мира у неё есть специальные «радары». (3)Это еле заметные шерстинки. (4)Они растут на её лапах, на лбу, на ушах. (5)Особенно важные «радары» — длинные тонкие усы, которые торчат у кошек над верхней губой. (6)Вот кошка хочет что-нибудь получше рассмотреть или кого-нибудь подкараулить. (7)Она замирает в позе о",Нет,Нет
vpr_sd_945601,russian,4,"(1)В отлив море ушло, и на берегу осталось много лужиц. (2)Сел я около большой лужи караулить: некоторые рыбы не успевают в море уплыть, притаятся на дне и ждут прилива. (3)В луже было темно и ничего не видно. (4)Я уже хотел уходить, и тут тёмную воду прорезал солнечный луч. (5)И затолклись, заплясали в этом луче не то мошки, не то пылинки. (6)Это была стайка совсем маленьких рыбок — мальков. (7)М",Нет,Нет
