ID,Предмет,Класс,Задание,ЕстьАудио,ЕстьКартинки
vpr_sd_945963,math,5,"На диаграмме показано распределение выплавки цинка (в тысячах тонн) в 11 странах мира за 2009 год. Среди представленных стран первое место по выплавке цинка занимало Марокко, одиннадцатое место — Болгария. Используя диаграмму, ответьте на вопрос.",Нет,Да
vpr_sd_945960,math,5,"На диаграмме показана средняя температура воздуха в Минске за каждый месяц 2003 года. По горизонтали указываются месяцы, по вертикали — средняя температура в градусах Цельсия. Используя диаграмму, ответьте на вопрос.",Нет,Да
vpr_sd_945983,math,5,"Чемпионат по хоккею проходил в четыре круга. Алексей следил за количеством заброшенных шайб своих любимых команд и записывал результаты в таблицу. Используя данные этой таблицы, ответь на вопрос. Номер игрового круга | «Металлург» | «Салават Юлаев» | «Ак Барс» // Первый круг | 32 | 35 | 29 // Второй круг | 40 | 45 | 34 // Третий круг | 37 | 38 | 30 // Четвёртый круг | 44 | 31 | 46",Нет,Нет
vpr_sd_945872,math,5,"Запишите цифрами число 11,5 млн.",Нет,Нет
vpr_sd_945782,math,5,"Пионеры прошли 75 км по местам боевой славы. В первый день они прошли всего расстояния, а во второй всего расстояния. Сколько километров они прошли за эти два дня?",Нет,Нет
vpr_sd_945750,math,6,Вычислите: 37 – 29 + 159 − 86.,Нет,Нет
vpr_sd_946116,math,6,"Когда прочитали 75 страниц, то осталось прочитать книги. Сколько страниц в книге?",Нет,Нет
vpr_sd_946110,math,6,"На рисунке изображены кружка и чайник. Высота кружки составляет 0,1 м. Определите примерную высоту чайник в метрах (с точностью до десятых). Считайте, что фотографии выполнены с одинакового расстояния при одном и том же увеличении .",Нет,Да
vpr_sd_945727,math,6,"На диаграмме показаны отчет о тратах семьи за неделю. Определите, сколько было всего потрачено денег, если на развлечения было истрачено 4000 рублей? Единицы измерения писать не нужно.",Нет,Да
vpr_sd_946170,math,6,Найдите значение выражения при,Нет,Нет
vpr_sd_945793,math,6,"На координатной прямой отмечены точки A, B и C. Установите соответствие между точками и их координатами. ТОЧКИ | КООРДИНАТЫ // A | 1) // B | 2) // C | 3) // | 4) // | 5) В таблице под каждой буквой укажите номер соответствующей координаты без пробелов, запятых или других дополнительных символов . Ответ: A | B | C // | |",Нет,Да
vpr_sd_945863,math,6,Вычислите: Запишите решение и ответ.,Нет,Нет
vpr_sd_945909,math,6,"В семье Михайловых пятеро детей — три мальчика и две девочки. Выберите верные утверждения и запишите в ответе их номера без пробелов, запятых или других дополнительных символов. 1) У каждой девочки в семье Михайловых есть две сестры. 2) Дочерей у Михайловых не меньше трёх. 3) Большинство детей в семье Михайловых — мальчики. 4) У каждого мальчика в семье Михайловых сестёр и братьев поровну.",Нет,Нет
vpr_sd_946057,math,6,"Толя, выполняя физические упражнения, тратит на выполнение приседаний 25% времени, 40% от оставшегося времени уходят на бег. Определите, сколько времени уходит у Толи на выполнение физических упражнений, если на бег он тратит 120 минут. Ответ дайте в минутах.",Нет,Нет
vpr_sd_945802,math,6,"Игральный кубик прокатили по столу. На рисунке изображён след кубика. Отметьте на рисунке место, в котором грань с шестью точками соприкасалась со столом. У кубика сумма значений на противоположных сторонах равна семи.",Нет,Да
vpr_sd_946047,math,6,"На суде каждый из троих подсудимых обвинял одного из двух других. Оказалось, что первый был единственным, кто говорил правду. Если бы каждый стал обвинять другого из них (но не себя), то второй был бы единственным, кто сказал правду. Кто виновен?",Нет,Нет
vpr_sd_945768,math,6,Вычислите: (31 − 12) · (32 − 62).,Нет,Нет
vpr_sd_945744,math,6,Вычислите: – 73 + 24 – 58 + 96.,Нет,Нет
vpr_sd_945743,math,6,Вычислите: (53 − 27 – 14) : (41 − 29).,Нет,Нет
vpr_sd_945759,math,6,Вычислите: (63 − 75) · (110 − 115).,Нет,Нет
vpr_sd_945755,math,6,Вычислите: (54 − 75) : 7.,Нет,Нет
vpr_sd_945713,math,6,Вычислите: Ответ дайте в виде неправильной дроби. Ответ:,Нет,Нет
vpr_sd_946175,math,6,Число 23 является искомого числа. Найдите это число.,Нет,Нет
vpr_sd_946124,math,6,"Число уменьшили на четверть, и получилось 99. Найдите исходное число.",Нет,Нет
vpr_sd_946133,math,6,"Число уменьшили в семь раз, и получилось 15. Найдите исходное число.",Нет,Нет
vpr_sd_946129,math,6,Число 56 является искомого числа. Найдите это число.,Нет,Нет
vpr_sd_946126,math,6,"Число увеличили на треть, и получилось 164. Найдите исходное число.",Нет,Нет
vpr_sd_945665,math,6,Найдите значение выражения при и Ответ:,Нет,Нет
vpr_sd_945671,math,6,Найдите значение выражения при Ответ дайте в виде неправильной дроби. Ответ:,Нет,Нет
vpr_sd_946171,math,6,Найдите положительное решение уравнения,Нет,Нет
vpr_sd_945675,math,6,Найдите значение выражения при Ответ:,Нет,Нет
vpr_sd_945741,math,6,Вычислите: – 54 : (66 – 84).,Нет,Нет
vpr_sd_946135,math,6,Число 72 является искомого числа. Найдите это число.,Нет,Нет
vpr_sd_946085,math,6,"На рисунке изображены гитара и скрипка. Длина скрипки составляет 55 см. Определите примерную длину гитары в метрах (с точностью до десятых). Считайте, что фотографии выполнены с одинакового расстояния при одном и том же увеличении .",Нет,Да
vpr_sd_945729,math,6,"На диаграмме представлен отчет о тратах семьи за прошедший месяц. По данным диаграммы, определите, сколько рублей потратила семья на развлечения, если известно, что на одежду было истрачено 9750 рублей?",Нет,Да
vpr_sd_946136,math,6,"Таня заведует складом. На складе у нее есть 12 старинных патефонов, 4 железные кровати и 14 телефонов. Выберите верные утверждения и запишите в ответе их номера без пробелов, запятых или других дополнительных символов. 1) У Тани на складе преимущественно хранятся телефоны. 2) Старинных патефонов и телефонов в сумме хранится не менее 27. 3) Старинных патефонов и железных кроватей в сумме столько же",Нет,Нет
vpr_sd_946071,math,6,"Ванадий собрался в поход на лыжах. В первый день он прошел 25% пути, а во второй день — на 10% больше, чем в первый. Определите, сколько осталось пройти Ванадию, если он запланировал всего пройти 540 км?",Нет,Нет
vpr_sd_945900,math,6,"Игральный кубик прокатили по столу. На рисунке изображён след кубика. Отметьте на рисунке место, в котором грань с четырьмя точками соприкасалась со столом. Считайте, что сумма чисел на противоположных сторонах кубика равна 7.",Нет,Да
vpr_sd_946012,math,6,"Докажите, что произведение любых пяти последовательных чисел делится на 30.",Нет,Нет
vpr_sd_946113,math,6,Девочка прочитала книгу за 360 минут. Сколько времени она читала книги?,Нет,Нет
vpr_sd_946167,math,6,"У Андрея было 7 монет достоинством 5 рублей, 6 монет достоинством 2 рубля и 13 монет достоинством в 1 рубль. Выберите верные утверждения и запишите в ответе их номера без пробелов, запятых или других дополнительных символов. 1) В сумме у Андрея было не больше 60 рублей. 2) Меньше всего у Андрея было монет достоинством 5 рублей. 3) Монет достоинством 2 и 5 рублей у Андрея было столько же, сколько и",Нет,Нет
vpr_sd_946143,math,6,"Завод за месяц выпустил 350 стиральных машин, 475 пылесосов и 830 утюгов. Выберите верные утверждения и запишите в ответе их номера без пробелов, запятых или других дополнительных символов. 1) В течение месяца завод преимущественно выпускал утюги. 2) Стиральных машин и пылесосов в сумме завод выпустил больше, чем утюгов. 3) За месяц завод выпустил не более 1660 бытовых приборов. 4) Меньше всего за",Нет,Нет
vpr_sd_946062,math,6,"Тарас взял в долг у приятеля в сентябре. Каждый месяц, начиная с октября, он выплачивает 25% от оставшейся суммы. Определите, какую сумму взял в долг у своего приятеля Тарас, если он заплатил в ноябре 3000 руб.",Нет,Нет
vpr_sd_945815,math,6,"На рис. 1 изображены два прямоугольника. Они разбивают плоскость на четыре части. На свободном поле справа, обозначенном как рис. 2, нарисуйте два прямоугольника так, чтобы они разбивали плоскость на пять частей.",Нет,Да
vpr_sd_945817,math,6,"На рис. 1 на клетчатой бумаге изображены фигуры, симметричные относительно изображённой прямой. Нарисуйте на рис. 2 фигуру, симметричную заштрихованной фигуре относительно данной прямой.",Нет,Да
vpr_sd_946049,math,6,"Друзья Алеша, Боря и Витя учатся в одном классе. Один из них ездит домой от школы на автобусе, другой — на трамвае, а третий — на троллейбусе. Однажды после уроков Алёша пошёл проводить своего друга до остановки автобуса. Когда мимо них проходил троллейбус, третий друг крикнул из окна: «Боря, ты забыл в школе тетрадку!» Кто на чем ездит домой?",Нет,Нет
vpr_sd_946039,math,6,"Докажите, что среди любых натуральных чисел найдутся два числа таких, что их разность делится на n .",Нет,Нет
vpr_sd_945736,math,6,Вычислите: (123 − 49 – 83) : (186 − 195).,Нет,Нет
vpr_sd_945679,math,6,"Число уменьшили в три раза, и получилось 42. Найдите исходное число.",Нет,Нет
vpr_sd_946105,math,6,"На рисунке изображены жираф и трехэтажный дом. Высота жирафа составляет 5 м. Определите примерную высоту дома в метрах (с точностью до целых). Считайте, что фотографии выполнены с одинакового расстояния при одном и том же увеличении .",Нет,Да
vpr_sd_945914,math,6,На диаграмме показаны результаты контрольной работы по математике в 6«В» классе. По вертикальной оси указано число учеников. Сколько человек писали эту контрольную работу?,Нет,Да
vpr_sd_946166,math,6,Найдите отрицательное решение уравнения,Нет,Нет
vpr_sd_946149,math,6,"В январе 14 дней шел легкий снег, 8 дней шла метель, 9 дней была ясная и солнечная погода. Запишите в ответе номера верных утверждений без пробелов и знаков препинания. 1) Меньше всего дней шла метель. 2) Дней, когда шел легкий снег на 5 больше, чем дней, когда была ясная и солнечная погода. 3) В январе снег шел 21 день. 4) Ясная и солнечная погода была в общем не дольше недели. Ответ запишите без",Нет,Да
vpr_sd_946077,math,6,"Цены на крабов сначала понизились на 20%, а затем повысились на 25%. Сколько изначально стоили крабы, если после повышения цен они стоили 150 руб.? Запишите решение и ответ.",Нет,Нет
vpr_sd_946013,math,6,"Коля и Петя купили одинаковые беговые лыжи. Сколько стоит одна пара лыж, если Петя уплатил стоимость лыж трёхрублёвыми купюрами, Коля — пятирублёвыми, а всего они дали в кассу меньше 10 купюр?",Нет,Нет
vpr_sd_945764,math,6,На диаграмме представлены данные о количестве посетителей шахматного клуба за неделю. По вертикали указано количество посетителей. Сколько человек посетило клуб в будние дни?,Нет,Да
vpr_sd_946159,math,6,"Вагоноремонтный завод отремонтировал за месяц 16 пассажирских вагонов, 23 грузовых вагонов и 5 локомотивов. Выберите верные утверждения и запишите в ответе их номера без пробелов, запятых или других дополнительных символов. 1) За месяц завод отремонтировал не меньше 39 вагонов. 2) Большинство вагонов, которые ремонтировал завод, были пассажирскими. 3) После окончания ремонта, каждый локомотив смож",Нет,Нет
vpr_sd_946067,math,6,"Цена на вальтрап сначала понизилась на 25%, после чего понизилась еще на 20%. Найдите разность между первоначальной и конечной ценой, если после всех превращений вальтрап стал стоить 12000 руб.",Нет,Нет
vpr_sd_946027,math,6,"Двое играют в следующую игру. Имеется три кучки камней: в первой — 10, во второй — 15, в третьей — 20. За ход разрешается разбить любую кучку на две меньшие; проигрывает тот, кто не сможет сделать ход. Кто выиграет?",Нет,Нет
vpr_sd_945773,math,6,Вычислите: −3 · (72 − 138).,Нет,Нет
vpr_sd_946115,math,6,"За 2 часа автобус проезжает 110 километров. Автобус находился в пути часа. Сколько километров он проехал, если его скорость не менялась? В ответе укажите только число .",Нет,Нет
vpr_sd_946132,math,6,"По итогам четверти Кондратий получил 4 «пятёрки», 7 «четверок» и 3 «тройки». Выберите верные утверждения и запишите в ответе их номера без пробелов, запятых или других дополнительных символов. 1) Кондратий закончил четверть «хорошистом». 2) Из всех оценок, больше всего Кондратий получил «четверок». 3) «Пятёрой» и «троек» у Кондратия меньше, чем четверок. 4) У Кондратия в школе 14 предметов.",Нет,Нет
vpr_sd_946065,math,6,"Бригада рабочих за первый день сделала 25% от запланированного количества деталей, а во второй день — 40% от оставшегося количества. Определите, сколько деталей запланировала сделать бригада рабочих, если во второй день они сделали 120 деталей.",Нет,Нет
vpr_sd_946028,math,6,"На чудо-яблоне растут бананы и ананасы. За один раз разрешается сорвать два плода. Если сорвать два банана или два ананаса, то вырастет ещё один ананас, а если сорвать банан и ананас, то вырастет банан. В итоге остался один плод. Какой это плод, если неизвестно, сколько бананов и ананасов росло вначале?",Нет,Нет
vpr_sd_945742,math,6,Вычислите: – 96 : (54 – 62).,Нет,Нет
vpr_sd_946088,math,6,"На рисунке изображены две карты. Длина большей составляет 0,8 м, а ее ширина 0,5 м. Определите примерную площадь меньшей карты в метрах квадратных (с точностью до десятых).",Нет,Да
vpr_sd_945732,math,6,"На диаграмме показано время, которые ребята тратят на дорогу от дома до школы. По вертикали указано время в минутах. Сколько ребят тратят на дорогу от 14 до 24 минут? В ответе укажите только число.",Нет,Да
vpr_sd_945664,math,6,Найдите значение выражения при и,Нет,Нет
vpr_sd_946153,math,6,"В семье Таракановых 8 детей — 5 мальчиков и 3 девочки. На праздник им подарили 5 шоколадок, 12 конфет и 2 пирожных. Выберите верные утверждения и запишите в ответе их номера без пробелов, запятых или других дополнительных символов. 1) Каждый ребенок сможет получить по 3 подарка. 2) Если каждый мальчик получит по конфете, то каждая девочка сможет получить как минимум по 2 конфеты. 3) Дети получили ",Нет,Нет
vpr_sd_946068,math,6,"На конец воскресенья в магазине было 220 шкафов. В понедельник было продано 40 шкафов. Определите, сколько стало шкафов в магазине, если во вторник их количество пополнилось в размере 40% от оставшихся после продажи в понедельник 40 шкафов.",Нет,Нет
vpr_sd_946051,math,6,"В бутылке, стакане, кувшине и банке находятся молоко, лимонад, квас и вода, причём вода и молоко не в бутылке, сосуд с лимонадом стоит между кувшином и сосудом с квасом, в банке не лимонад и не вода. Стакан стоит около банки и сосуда с молоком. В какой сосуд налита каждая из жидкостей?",Нет,Нет
vpr_sd_946120,math,6,"Число увеличили на 36, и оно составило от исходного числа. Найдите исходное число.",Нет,Нет
vpr_sd_946086,math,6,На рисунке изображены лягушка и утка. Длина лягушки составляет 9 см. Определите примерную длину утки в метрах (с точностью до сотых).,Нет,Да
vpr_sd_945739,math,6,"На диаграмме представлены результаты некоторых ребят, писавших тест по физике. По вертикальной оси указаны баллы. Назовите сумму баллов ребят, набравших менее 75 баллов.",Нет,Да
vpr_sd_946138,math,6,"Даня красил пластиковых солдатиков. Треть из них он покрасил в черный цвет, половину от оставшихся он покрасил в в синий, а оставшуюся шестерку — в зеленый. Выберите верные утверждения и запишите в ответе их номера без пробелов, запятых или других дополнительных символов. 1) У Дани было поровну солдатиков каждого цвета. 2) Солдатиков синего цвета у Дани было больше 7. 3) Черных и зеленых солдатико",Нет,Нет
vpr_sd_946066,math,6,"Цена на носки выросла сначала на 24%, а затем еще на 16%. Определите разность между конечной и первоначальной ценой, если изначально цена составляла 200 руб.",Нет,Нет
vpr_sd_945808,math,6,"На рис. 1 изображены два прямоугольника. Они разбивают плоскость на четыре части. На свободном поле справа, обозначенном как рис. 2, нарисуйте два прямоугольника так, чтобы они разбивали плоскость на шесть частей.",Нет,Да
vpr_sd_946038,math,6,"Докажите что, среди любых натуральных чисел найдутся хотя бы два числа, которые при делении на n дают одинаковые остатки.",Нет,Нет
vpr_sd_945749,math,6,Вычислите: 91 − 108 + 13 − 49.,Нет,Нет
vpr_sd_946125,math,6,"Число уменьшили на четверть, и получилось 120. Найдите исходное число.",Нет,Нет
vpr_sd_946118,math,6,Сыну 10 лет. Его возраст составляет треть возраста отца. Сколько лет отцу?,Нет,Нет
vpr_sd_946123,math,6,Число 77 увеличили на этого же числа. Найдите полученное число.,Нет,Нет
vpr_sd_945806,math,6,"На рис. 1 изображены три круга. Они разбивают плоскость на шесть частей. На свободном поле справа, обозначенном как рис. 2, нарисуйте три круга так, чтобы они разбивали плоскость на пять частей.",Нет,Да
vpr_sd_946172,math,6,"Число увеличили в четыре раза, и получилось 100. Найдите исходное число.",Нет,Нет
vpr_sd_945767,math,6,На диаграмме представлены данные о количестве посетителей литературного клуба за неделю. По вертикали указано количество посетителей. Назовите среднее количество посетителей за один день в выходные дни.,Нет,Да
vpr_sd_946155,math,6,"В цветочном магазине продается 6 роз, 4 тюльпана, 4 гвоздики и 5 орхидей. Выберите верные утверждения и запишите в ответе их номера без пробелов, запятых или других дополнительных символов. 1) Меньше всего в магазине продается тюльпанов. 2) Покупатель сможет приобрести 5 букетов, состоящих из розы и тюльпана. 3) Роз продается больше, чем орхидей. 4) Тюльпанов продается не меньше, чем гвоздик.",Нет,Нет
vpr_sd_946056,math,6,"Фома, выполняя свою домашнюю работу, тратит на выполнение задания по математике 60% времени, 20% от оставшегося времени у него уходит на задание по литературе. Определите, сколько всего времени уходит у Фомы на выполнение домашнего задания, если на выполнение задания по литературе у него уходит 40 минут. Ответ укажите в минутах.",Нет,Нет
vpr_sd_946094,math,6,"На рисунке изображены мопс и овчарка. Длина мопса составляет 0,4 м. Определите примерную длину овчарки в метрах (с точностью до десятых). Считайте, что фотографии выполнены с одинакового расстояния при одном и том же увеличении .",Нет,Да
vpr_sd_946163,math,6,"В магазине продаются 5 стиральных машин, 7 утюгов, 3 печатные машинки и 8 планшетов. Выберите верные утверждения и запишите в ответе их номера без пробелов, запятых или других дополнительных символов. 1) Утюгов и планшетов вместе продается в 3 раза больше, чем стиральных машин. 2) Наборов, состоящих из печатной машинки, планшета и стиральной машинки, сможет приобрести 3 покупателя. 3) Всего в мага",Нет,Нет
vpr_sd_946082,math,6,"Велосипед стоил 7500 руб. Сначала цену снизили на 15%, а потом эту сниженную цену повысили на 15%. Сколько стал стоить велосипед после повышения цены? Запишите решение и ответ.",Нет,Нет
vpr_sd_946044,math,6,"На даче поселились пятеро мальчиков: Андрюша, Боря, Володя, Гена и Дима. Все были разного возраста: одному был 1 год, другому — 2 года, остальным 3, 4 и 5 лет. Володя был самым маленьким, Диме было столько лет, сколько Андрюше и Гене вместе. Сколько лет Боре? Возраст кого еще из мальчиков можно определить?",Нет,Нет
vpr_sd_945756,math,6,Вычислите: 5 · (74 − 93).,Нет,Нет
vpr_sd_945745,math,6,Вычислите: 81 : (76 – 67).,Нет,Нет
vpr_sd_945753,math,6,Вычислите: 32 – 41 + 54 – 73.,Нет,Нет
vpr_sd_945754,math,6,Вычислите: 18 – 92 + 108 – 9.,Нет,Нет
vpr_sd_945774,math,6,Вычислите: 4 · (43 − 150).,Нет,Нет
vpr_sd_945761,math,6,Вычислите: (39 − 57) : (27 − 18).,Нет,Нет
vpr_sd_945751,math,6,Вычислите: – 190 + 39 – 84 + 235.,Нет,Нет
vpr_sd_946099,math,6,"На рисунке изображены корова и свинья. Длина тела свиньи составляет 1,2 м. Определите примерную длину тела коровы в метрах (с точностью до десятых).",Нет,Да
vpr_sd_945908,math,6,"На координатной прямой отмечены точки A , B и C . Установите соответствие между точками и их координатами. ТОЧКИ | КООРДИНАТЫ // A | 1) 2,105 // B | 2) // C | 3) // | 4) // | 5) 2,9 В таблице под каждой буквой укажите номер соответствующей координаты без пробелов, запятых или других дополнительных символов . Ответ: A | B | C // | |",Нет,Да
vpr_sd_946156,math,6,"В рыбном прилавке на витрине лежат подряд 4 карпа, 3 окуня, 2 лосося и 5 селедок. Выберите верные утверждения и запишите в ответе их номера без пробелов, запятых или других дополнительных символов. 1) Лососей ровно в 2 раза меньше, чем селедок. 2) Карпы лежат между окунями и селедкой. 3) Больше всего в прилавке продается селедки. 4) Придя в магазин, покупатель сможет приобрести 2 набора, состоящих",Нет,Нет
vpr_sd_946053,math,6,"Ирина дала в долг подруге 60 000 руб. в ноябре. Каждый месяц, начиная с декабря, подруга выплачивает ей 30% от оставшейся суммы долга. Определите, сколько останется выплатить подруге Ирины после того, как она отдаст часть денег в январе.",Нет,Нет
vpr_sd_946015,math,6,"Чтобы узнать, является ли число 1601 простым, его стали последовательно делить на 2, 3, 5 и т. д. На каком простом числе можно прекратить испытания?",Нет,Нет
vpr_sd_946101,math,6,"На рисунке изображены шкаф и кресло. Высота шкафа составляет 2,1 м. Определите примерную высоту кресла в метрах (с точностью до десятых). Считайте, что фотографии выполнены с одинакового расстояния при одном и том же увеличении .",Нет,Да
vpr_sd_946104,math,6,"На рисунке изображены стол и табуретка. Высота табуретки составляет 0,6 м. Определите примерную высоту стола в метрах (с точностью до десятых). Единицы измерения указывать не нужно. Считайте, что фотографии выполнены с одинакового расстояния при одном и том же увеличении .",Нет,Да
vpr_sd_946107,math,6,"На рисунке изображены крокодил и фура. Длина крокодила составляет 5,2 м. Определите примерную длину фуры в метрах (с точностью до целых). Считайте, что фотографии выполнены с одинакового расстояния при одном и том же увеличении .",Нет,Да
vpr_sd_946084,math,6,"На рисунке изображены багет и булка. Длина багета составляет 48 см. Определите примерную длину булки в метрах (с точностью до десятых). Считайте, что фотографии выполнены с одинакового расстояния при одном и том же увеличении .",Нет,Да
vpr_sd_946095,math,6,"На рисунке изображены небольшая лодка и парусная яхта. Длина лодки составляет 3,7 м. Определите примерную длину яхты в метрах (с точностью до целых). Считайте, что фотографии выполнены с одинакового расстояния при одном и том же увеличении .",Нет,Да
vpr_sd_945794,math,6,"На координатной прямой отмечены точки A , B и C . Установите соответствие между точками и их координатами. ТОЧКИ | КООРДИНАТЫ // A | 1) // B | 2) // C | 3) // | 4) // | 5) В таблице под каждой буквой укажите номер соответствующей координаты без пробелов, запятых или других дополнительных символов . Ответ: A | B | C // | |",Нет,Да
vpr_sd_946144,math,6,"Паша — прекрасный художник. Пять его картин выставлены в Лувре, еще девять — в Эрмитаже, семь его картин купил коллекционер Никита. Выберите верные утверждения и запишите в ответе их номера без пробелов, запятых или других дополнительных символов. 1) В музеях находится Пашиных картин больше, чем у Никиты. 2) Меньше всего картин находится у коллекционера. 3) Картин в Эрмитаже не менее десяти. 4) Ни",Нет,Нет
vpr_sd_946148,math,6,"На парковке стоят 52 мотоцикла, 86 легковых автомобиля и 33 микроавтобусов. Выберите верные утверждения и запишите в ответе их номера без пробелов, запятых или других дополнительных символов. 1) На парковке расположилось не менее 171 единиц транспорта. 2) Большую часть парковочных мест занимают легковые автомобили. 3) Мотоциклов и микроавтобусов столько же, сколько и легковых автомобилей. 4) Микро",Нет,Нет
vpr_sd_946160,math,6,"Фермерское хозяйство поставило на рынок 14 тонн клубники, 12 тонн вишни, 15 тонн огурцов и 13 тонн морковки. Выберите верные утверждения и запишите в ответе их номера без пробелов, запятых или других дополнительных символов. 1) Фермерское хозяйство поставило на 2 тонны овощей больше, чем ягод. 2) Меньше всего фермерское хозяйство поставило морковки. 3) Хозяйство поставило на рынок не больше 26 тон",Нет,Нет
vpr_sd_946137,math,6,"Вера складывает фигурки из бумаги. Всего у нее получилось 66 фигурок, из которых 27 лошадей, а остальные — голуби. Выберите верные утверждения и запишите в ответе их номера без пробелов, запятых или других дополнительных символов. 1) Вера сложила одинаковое количество лошадей и голубей. 2) Вера сложила не менее 40 голубей. 3) Вера преимущественно складывала бумажных голубей. 4) У Веры получилось г",Нет,Нет
vpr_sd_946052,math,6,"Борис взял в долг у приятеля в августе 40000 руб. Начиная с сентября, каждый месяц он выплачивает приятелю 18% от оставшейся суммы долга. Определите, сколько останется выплатить Борису, после того, как он отдаст часть денег в октябре.",Нет,Нет
