ID,Предмет,Класс,Задание,ЕстьАудио,ЕстьКартинки
vpr_sd_945884,history,6,Перечень событий (процессов) // А) присоединение Новгорода к Московскому княжеству | Б) битва при Гастингсе // В) принятие христианства на Руси | Г) первый письменный сборник законов,Нет,Нет
vpr_sd_945772,history,6,Перечень событий (процессов) // А) образование древнерусского государства | Б) правление Андрея Боголюбского // В) Великая хартия вольностей | Г) освобождение от ордынского владычества,Нет,Нет
vpr_sd_945738,history,6,Перечень событий (процессов) // А) введение пожилого и Юрьева дня | Б) походы князя Олега Вещего // В) битва при Гастингсе | Г) правление Василия II,Нет,Нет
vpr_sd_945845,history,6,Перечень событий (процессов) // А) Правление Ярослава Мудрого | Б) рост влияния Москвы в XIV в. // В) борьба Руси с крестоносцами | Г) появление парламентаризма в Англии,Нет,Нет
vpr_sd_945771,history,6,Перечень событий (процессов) // А) Жакерия во Франции | Б) походы Святослава // В) Русская правда Ярослава Мудрого | Г) княжение Ольги,Нет,Нет
vpr_sd_945797,history,6,Перечень событий (процессов) // А) борьба Северо-Западной Руси против крестоносцев | Б) правление Ярослава Мудрого // В) Грюнвальдская битва | Г) четвертый крестовый поход,Нет,Нет
vpr_sd_945918,history,6,Перечень событий (процессов) // А) Столетняя война | Б) Образование Древнерусского государства // В) Монгольское нашествие на Русь в XIII в. | Г) Борьба Руси против монгольского владычества в XIV в.,Нет,Нет
vpr_sd_945838,history,6,Перечень событий (процессов) // А) арабские завоевания в VII-VIII вв. | Б) военные походы русских князей на Царьград // В) вторая усобица на Руси | Г) рост влияния Москвы в первой половине XIV в.,Нет,Нет
vpr_sd_945784,history,6,Перечень событий (процессов) // А) правление Ивана Калиты | Б) битва на Калке // В) первый созыв Генеральных штатов во Франции | Г) съезд князей в Любече,Нет,Нет
vpr_sd_945758,history,6,Перечень событий (процессов) // А) правление Владимира Всеволодовича Мономаха | Б) присоединение Новгорода к Москве // В) Борьба с Золотой Ордой | Г) Крестовые походы,Нет,Нет
vpr_sd_946172,history,6,Перечень событий (процессов) // А) внутренняя политика киевского князя в 1019–1054 гг. | Б) политическое развитие русских земель с республиканской формой правления в XII–XV вв. // В) ордынское владычество на Руси | Г) падение Византийской империи,Нет,Нет
vpr_sd_946115,history,7,"Установите соответствие между событиями (процессами) и их участниками: к каждой позиции первого столбца подберите соответствующую позицию из второго столбца. СОБЫТИЯ (ПРОЦЕССЫ) А) проведение политики опричнины Б) Соляной бунт В) Тридцатилетняя война УЧАСТНИКИ 1) Густав II Адольф 2) Фернан Магеллан 3) М. Б. Шеин 4) Б. И. Морозов 5) Малюта Скуратов Запишите в ответ цифры, расположив их в порядке, со",Нет,Нет
vpr_sd_945870,history,7,"Запишите термин, о котором идёт речь. «Период в истории России, ознаменованный стихийными бедствиями, гражданской войной, русско-польской и русско-шведской войнами, тяжелейшим государственно-политическим и социально-экономическим кризисом»",Нет,Нет
vpr_sd_946097,history,7,"Рассмотрите карту и выполните задания 4, 5.",Нет,Да
vpr_sd_944172,history,7,1) «Слово о законе и благодати» 2) «Великие Четьи-Минеи» 3) 4),Нет,Да
vpr_sd_945917,history,7,Установите соответствие между событиями (процессами) и их участниками: к каждой позиции первого столбца подберите соответствующую позицию из второго столбца. СОБЫТИЯ (ПРОЦЕССЫ) А) создание единой системы денежного обращения в России Б) Переяславская рада В) начало реформации в Германии УЧАСТНИКИ 1) Елена Глинская 2) Фернан Магеллан 3) Д. Т. Трубецкой 4) Мартин Лютер 5) Б. М. Хмельницкий Запишите в,Нет,Нет
vpr_sd_945846,history,7,"Запишите термин, о котором идёт речь. «Служилые люди по прибору, вооруженные пищалями и бердышами, которые представляли собой профессиональное войско, созданное Иваном Грозным»",Нет,Нет
vpr_sd_946086,history,7,"Ознакомьтесь с приведённым перечнем и изображениями памятников культуры и выполните задания 6, 7. 1) «Калязинская челобитная» 2) «Великие Четьи-Минеи» 3) 4)",Нет,Да
vpr_sd_945992,history,7,"Укажите время, с точностью до десятилетия, созыва Переяславской рады. Укажите одно любое событие этого же века и десятилетия из истории зарубежных стран. Не следует указывать событие из истории международных отношений, одной из сторон которого была Россия. Время с точностью до десятилетия: Событие из истории зарубежных стран:",Нет,Нет
vpr_sd_945885,history,7,"Какой из привёденных исторических фактов можно использовать для аргументации следующей точки зрения: «При Федоре Иоанновиче происходит дальнейшее закрепощение крестьян»? Укажите порядковый номер этого факта в списке. 1. Принятие Судебника 2. введение урочных лет 3. поход Ермака Тимофеевича Объясните, как с помощью выбранного Вами факта можно аргументировать данную точку зрения.",Нет,Нет
vpr_sd_945766,history,7,"Прочтите перечень из четырёх событий (процессов). Выберите ОДНО событие (процесс) из перечня, а затем выполните задания 10, 11, рассматривая в каждом из заданий выбранное событие (процесс). Перед выполнением каждого из заданий 10, 11 укажите букву, которой выбранное событие (процесс) обозначено в перечне. Указанные в заданиях 10, 11 буквы должны быть одинаковыми. Перечень событий (процессов) А) ру",Нет,Нет
vpr_sd_945904,history,7,"Напишите небольшой рассказ на тему «История нашей страны в названиях городов, сёл, деревень, улиц моего региона». В рассказе необходимо указать не менее двух названий и охарактеризовать связь этих названий с историческими событиями (деятельностью исторических личностей).",Нет,Нет
vpr_sd_946171,history,7,"Напишите небольшой рассказ на тему «Мои земляки в истории нашей страны». В рассказе необходимо указать не менее двух исторических деятелей, жизнь которых связана с вашим регионом, и охарактеризовать участие этих исторических деятелей в событиях и процессах истории нашей страны.",Нет,Нет
vpr_sd_945988,history,7,Установите соответствие между событиями (процессами) и их участниками: к каждой позиции первого столбца подберите соответствующую позицию из второго столбца. СОБЫТИЯ (ПРОЦЕССЫ) А) деятельность Избранной рады Б) освобождение Москвы от польско — литовских интервентов В) Варфоломеевская ночь УЧАСТНИКИ 1) А. П. Курбский 2) Аввакум Петров 3) Д. М. Пожарский 4) Фернан Магеллан 5) Генрих IV Бурбон Запиши,Нет,Нет
vpr_sd_946045,history,7,"Установите соответствие между событиями (процессами) и их участниками: к каждой позиции первого столбца подберите соответствующую позицию из второго столбца. СОБЫТИЯ (ПРОЦЕССЫ) А) издание указа об «урочных летах» Б) разгром Непобедимой армады В) учреждение Приказа Тайных дел УЧАСТНИКИ 1) Василий III 2) Фёдор Иванович 3) Э. Кортес 4) Алексей Михайлович 5) Ф. Дрейк Запишите в ответ цифры, расположив",Нет,Нет
vpr_sd_945893,history,7,"Установите соответствие между событиями (процессами) и их участниками: к каждой позиции первого столбца подберите соответствующую позицию из второго столбца. СОБЫТИЯ (ПРОЦЕССЫ) А) Протекторат в Англии Б) Смутное время В) деятельность Избранной Рады УЧАСТНИКИ 1) Фрэнсис Дрейк 2) Оливер Кромвель 3) Иван Исаевич Болотников 4) Андрей Михайлович Курбский 5) патриарх Никон Запишите в ответ цифры, распол",Нет,Нет
vpr_sd_946090,history,7,"Запишите термин, о котором идёт речь. «Годы, в течение которых в некоторых районах Российского государства запрещался переход крестьян от одного помещика к другому в осенний Юрьев день».",Нет,Нет
vpr_sd_945786,history,7,"Запишите термин, о котором идёт речь. «Название лет, в которые запрещался переход крестьян от одного владельца к другому в Юрьев день».",Нет,Нет
vpr_sd_945714,history,7,"Запишите термин, о котором идёт речь. «Свод законов Российского государства, принятый Земским собором в 1649 г.».",Нет,Нет
vpr_sd_945665,history,7,"Запишите термин, о котором идёт речь. «Социальная группа, обладающая закреплёнными в обычае или законе и передаваемыми по наследству правами и обязанностями.»",Нет,Нет
vpr_sd_945726,history,7,"Запишите термин, о котором идёт речь. Система содержания должностных лиц (наместников, волостелей и др.) за счёт местного населения, ликвидированная реформой 1555−1556 гг.",Нет,Нет
vpr_sd_944239,history,7,"Запишите термин, о котором идёт речь. Система оборонительных сооружений на юге и юго-востоке России, прикрывавшая подходы к Москве и другим крупным городам.",Нет,Нет
vpr_sd_946015,history,7,"Запишите термин, о котором идёт речь. «Высший титул главы самостоятельной православной христианской церкви».",Нет,Нет
vpr_sd_945678,history,7,"Запишите термин, о котором идёт речь. «Распределение служебных должностей в Русском государстве в XV–XVII вв. между отдельными лицами в зависимости от степени их родовитости».",Нет,Нет
vpr_sd_946077,history,7,"Запишите термин, о котором идёт речь. «Система оборонительных сооружений на юге и юго-востоке России, прикрывавшая подходы к Москве и другим крупным городам».",Нет,Нет
vpr_sd_946165,history,7,"Запишите термин, о котором идёт речь. «Служилые люди, составлявшие первое постоянное войско в России, которое было создано в 1540–1550-х гг.; имели огнестрельное и холодное оружие».",Нет,Нет
vpr_sd_945869,history,7,Установите соответствие между событиями (процессами) и их участниками: к каждой позиции первого столбца подберите соответствующую позицию из второго столбца. СОБЫТИЯ (ПРОЦЕССЫ) А) Смоленская война Б) крестоцеловальная запись В) восстание Степана Разина УЧАСТНИКИ 1) Алексей Михайлович Тишайший 2) Иван Васильевич Грозный 3) Василий Шуйский 4) Сигизмунд II Август 5) Владислав IV Запишите в ответ цифр,Нет,Нет
vpr_sd_945691,history,7,"Прочтите отрывок из исторического источника и выполните задание. «Воины Кучума не умели воспользоваться изобретением пороха и в конце XVI века действовали единственно оружием времён Чингисовых. Каждый казак шёл на толпу неприятелей, смертоносною пулею поражал одного, а страшным звуком пищали своей разгонял двадцать и тридцать. Так, в первой битве на берегу Тобола, в урочище Бабасане, предводитель ",Нет,Нет
vpr_sd_946173,history,7,"Ознакомьтесь с приведённым перечнем и изображениями памятников культуры и выполните задания 6, 7. 1) «Житие протопопа Аввакума…» 2) «Великие Четьи-Минеи» 3) 4)",Нет,Да
vpr_sd_946163,history,7,"Укажите время, с точностью до десятилетия, когда на престол вступил царь Алексей Михайлович. Укажите одно любое событие из истории зарубежных стран, относящееся к этому же веку и десятилетию. Не следует указывать событие из истории международных отношений, одной из сторон которого была Россия. Время с точностью до десятилетия: Событие из истории зарубежных стран:",Нет,Нет
vpr_sd_946063,history,7,"Какой из приведённых исторических фактов можно использовать для аргументации следующей точки зрения: «Внешняя политика Ивана IV в 1550-е годы способствовала социально-экономическому развитию страны»? Укажите порядковый номер этого факта в списке. 1) заключение Ям-Запольского перемирия с Речью Посполитой 2) присоединение территории Среднего и Нижнего Поволжья 3) отмена кормлений Объясните, как с по",Нет,Нет
vpr_sd_946122,history,7,"Прочтите отрывок из исторического источника и выполните задание. «…Во время царствования тирана Ивана Васильевича в Москве жили Годуновы, род татарского происхождения… Из этого рода будущий царь ____________ взял себе жену ещё при жизни своего отца-тирана, и так как в течение трёх лет у него не было от неё наследника, она родила одну только дочь, которая вскоре умерла, то Иван Васильевич пожелал, ",Нет,Нет
vpr_sd_945908,history,7,"Укажите время, с точностью до десятилетия, когда в России пресеклась царская династия Рюриковичей. Укажите одно любое событие из истории зарубежных стран, относящееся к этому же веку и десятилетию. Не следует указывать событие из истории международных отношений, одной из сторон которых была Россия. Время с точностью до десятилетия: Событие из истории зарубежных стран:",Нет,Нет
vpr_sd_946112,history,7,"Какой из приведённых исторических фактов можно использовать для аргументации следующей точки зрения: «В XVI в. разногласия среди русского православного духовенства вызвал вопрос, связанный с земельными владениями церкви»? Укажите порядковый номер этого факта в списке. 1) появление иосифлян и нестяжателей 2) усиление роли патриарха Филарета в управлении страной 3) появление старообрядцев и никониан",Нет,Нет
vpr_sd_945950,history,7,"Укажите с точностью до десятилетия время, когда в России произошло принятие Судебника в XVI веке. Укажите монарха, правившего в России в этот период. Приведите один любой факт, характеризующий ход этой реформы. Время: Монарх: Факт:",Нет,Нет
vpr_sd_945951,history,7,"Используя знание исторических фактов, объясните, почему принятие Судебника в XVI веке имело большое значение (важные последствия) в истории нашей страны.",Нет,Нет
vpr_sd_945845,history,7,"Установите соответствие между событиями (процессами) и их участниками: к каждой позиции первого столбца подберите соответствующую позицию из второго столбца. СОБЫТИЯ (ПРОЦЕССЫ) А) «Славная революция» в Англии Б) Смута в России В) отмена местничества УЧАСТНИКИ 1) Федор Алексеевич 2) протопоп Аввакум 3) Д. Т. Трубецкой 4) Генрих VII 5) Яков II Стюарт Запишите в ответ цифры, расположив их в порядке, ",Нет,Нет
vpr_sd_944226,history,7,"Запишите термин, о котором идёт речь. «Срок, в течение которого землевладельцы могли возбудить иск о возвращении им беглых крепостных крестьян».",Нет,Нет
vpr_sd_945734,history,7,"Ознакомьтесь с приведённым перечнем и изображениями памятников культуры и выполните задания 6, 7. 1) Немецкая слобода 2) Синопсис 3) 4)",Нет,Да
vpr_sd_944227,history,7,"Прочтите отрывок из исторического источника и выполните задание. «Царицу вместе с её отцом и со всеми находящимися при них поляками, не причинив им никаких обид, ратники, посланные Димитрием вторым, доставили в его лагерь под Москвой. Но царица, а также и её отец и все находившиеся при них были скорее этим обрадованы, чем огорчены, поскольку они были твёрдо уверены, что это действительно её законн",Нет,Нет
vpr_sd_945818,history,7,"Ознакомьтесь с приведённым перечнем и изображениями памятников культуры и выполните задания 6, 7. 1) 2) 3) Повесть «О Ерше Ершовиче» 4) Первая печатная датированная книга «Апостол»",Нет,Да
vpr_sd_945740,history,7,"Укажите время, с точностью до десятилетия, когда в России было отменено местничество. Укажите одно любое событие из истории зарубежных стран, относящееся к этому же веку и десятилетию. Не следует указывать событие из истории международных отношений, одной из сторон которого была Россия. Время с точностью до десятилетия: Событие из истории зарубежных стран:",Нет,Нет
vpr_sd_946037,history,7,"Какой из приведённых исторических фактов можно использовать для аргументации следующей точки зрения: «При царе Фёдоре Ивановиче удалось улучшить международное положение страны»? Укажите порядковый номер этого факта в списке. 1) Смоленская война 2) заключение Тявзинского мирного договора со Швецией 3) создание полков нового строя Объясните, как с помощью выбранного Вами факта можно аргументировать ",Нет,Нет
vpr_sd_946146,history,7,Установите соответствие между событиями (процессами) и их участниками: к каждой позиции первого столбца подберите соответствующую позицию из второго столбца. СОБЫТИЯ (ПРОЦЕССЫ) А) присоединение Казанского ханства к России Б) разгром Непобедимой армады В) издание Новоторгового устава УЧАСТНИКИ 1) Альбрехт фон Валленштейн 2) А. М. Курбский 3) М. В. Скопин-Шуйский 4) Фрэнсис Дрейк 5) А. Л. Ордин-Нащо,Нет,Нет
vpr_sd_945728,history,7,"Укажите время, с точностью до десятилетия, когда в России отменили опричнину. Укажите одно любое событие из истории зарубежных стран, относящееся к этому же веку и десятилетию. Не следует указывать событие из истории международных отношений, одной из сторон которого была Россия. Время с точностью до десятилетия: Событие из истории зарубежных стран:",Нет,Нет
vpr_sd_945681,history,7,"Какой из привёденных исторических фактов можно использовать для аргументации следующей точки зрения: «Внешняя политика России при Алексее Михайловиче была неудачной»? Укажите порядковый номер этого факта в списке. 1. заключение Андрусовского перемирия с Речью Посполитой 2. заключение Кардисского мира со Швецией 3. заключение Бахчисарайского мира Объясните, как с помощью выбранного Вами факта можно",Нет,Нет
vpr_sd_944176,history,7,"Запишите термин, о котором идёт речь. Служилые люди, составлявшие первое постоянное войско в России, которое было создано в 1540—1550-х гг.; имели огнестрельное и холодное оружие.",Нет,Нет
vpr_sd_946020,history,7,"Запишите термин, о котором идёт речь. «Натуральный налог с народов Сибири и Севера, главным образом пушниной».",Нет,Нет
vpr_sd_946134,history,7,"Запишите термин, о котором идёт речь. «Неофициальное правительство России в конце 1540–1550-х гг., в которое входили приближённые царя Ивана IV Грозного».",Нет,Нет
vpr_sd_945882,history,7,"Запишите термин, о котором идёт речь. «Воинские части (полки), формировавшиеся в России XVII века из служивых, «охочих» вольных людей, иностранцев, казаков и других наёмников по образцу западноевропейских армий».",Нет,Нет
vpr_sd_945738,history,7,"Запишите термин, о котором идёт речь. Новые явления в ремесле создавали предпосылки для развития в XVII в. предприятий нового типа — _________. Они были основаны на разделении труда и использовании ручной ремесленной техники.",Нет,Нет
vpr_sd_945762,history,7,"Запишите термин, о котором идёт речь. Органы центрального управления в России XVI — начала XVIII вв., находившиеся в непосредственном ведении царя и Боярской думы. Каждый из этих органов ведал определённым кругом вопросов, но строгого разграничения функций между ними не существовало.",Нет,Нет
vpr_sd_945918,history,7,"Запишите термин, о котором идёт речь. Предприятие, основанное на ручном труде работников, где существует разделение труда на отдельные производственные операции.",Нет,Нет
vpr_sd_946147,history,7,"Запишите термин, о котором идёт речь. «Древнейший вид феодальной земельной собственности в России, родовое имение, переходившее по наследству».",Нет,Нет
vpr_sd_946046,history,7,"Запишите термин, о котором идёт речь. «Социальная группа, обладающая закреплёнными обычаем или законом и передаваемыми по наследству правами и обязанностями».",Нет,Нет
vpr_sd_946002,history,7,"Запишите термин, о котором идёт речь. «Центральные органы государственного отраслевого управления и контроля, сформировавшиеся в России к середине XVI в.».",Нет,Нет
vpr_sd_945690,history,7,"Запишите термин, о котором идёт речь. «Правительство, состоявшее из представителей знатных боярских родов, пришедшее к власти после свержения Василия Шуйского».",Нет,Нет
vpr_sd_945858,history,7,"Запишите термин, о котором идёт речь. «Высший иерарх Русской православной Церкви, начиная с 1589 г.»",Нет,Нет
vpr_sd_945906,history,7,"Запишите термин, о котором идёт речь. Форма зависимости крестьян, предполагавшая прикрепление их к земле и подчинение судебной власти землевладельца.",Нет,Нет
vpr_sd_946103,history,7,"Запишите термин, о котором идёт речь. «Система содержания должностных лиц (наместников, волостелей) в России за счёт местного населения до середины XVI в.».",Нет,Нет
vpr_sd_945810,history,7,"Запишите термин, о котором идёт речь. «Период, когда крестьяне могли переходить от одного землевладельца к другому».",Нет,Нет
vpr_sd_946108,history,7,"Запишите термин, о котором идёт речь. «Командующий армией в Польше; глава казацкого войска на Украине».",Нет,Нет
vpr_sd_945822,history,7,"Запишите термин, о котором идёт речь. «Регулярные празднично-торговые события года, организуемые в традиционно определённом месте, получившие развитие в Московском государстве в XVII веке.»",Нет,Нет
vpr_sd_945774,history,7,"Запишите термин, о котором идёт речь. Совещательный орган при царе в Московском государстве XVI−XVII вв, состоявший из наиболее знатных и родовитых лиц.",Нет,Нет
vpr_sd_946064,history,7,"Запишите термин, о котором идёт речь. «Временное правление одного или нескольких лиц при малолетстве, болезни, отсутствии монарха».",Нет,Нет
vpr_sd_945702,history,7,"Запишите термин, о котором идёт речь. «Центральные органы государственного управления в России в XV — XVII вв.».",Нет,Нет
vpr_sd_945798,history,7,"Запишите термин, о котором идёт речь. «Название лет, в течение которых происходил сыск беглых крестьян».",Нет,Нет
