ID,Предмет,Класс,Задание,ЕстьАудио,ЕстьКартинки
vpr_sd_946060,chemistry,8,"Даны два химических элемента А и В. Известно, что в атоме элемента А содержится в основном состоянии 37 электронов, а в атоме элемента В все электроны расположены на трёх энергетических уровнях и число валентных электронов в основном состоянии равно пяти. 1) Используя Периодическую систему химических элементов Д. И. Менделеева, определите химические элементы А и В. 2) Укажите номер периода и номер",Нет,Нет
vpr_sd_945635,chemistry,8,"Ниже даны описания двух химических превращений с участием веществ, перечень которых был приведён в задании 6: (1) цинк + хлороводород (р-р) → хлорид цинка + водород; (2) гидроксид железа(III) → оксид железа(III) + вода.",Нет,Нет
vpr_sd_945502,chemistry,8,Установите соответствие между названием химического вещества и областью его применения. К каждому элементу первого столбца подберите соответствующий элемент из второго столбца. НАЗВАНИЕ СОЕДИНЕНИЯ А) алюминий Б) водород В) вода Г) гидроксид натрия ОБЛАСТЬ ПРИМЕНЕНИЕ 1) средство для прочистки труб («каустическая сода») 2) газ для обеспечения дыхания водолазов 3) жидкость для полива растений 4) комп,Нет,Нет
vpr_sd_946123,chemistry,8,"Даны два химических элемента А и В. Известно, что в атоме элемента А все электроны в основном состоянии расположены на трёх энергетических уровнях и число валентных электронов равно двум, а в атоме элемента В — 35 протонов. 1) Используя Периодическую систему химических элементов Д. И. Менделеева, определите химические элементы А и В. 2) Укажите номер периода и номер группы в Периодической системе ",Нет,Нет
vpr_sd_945515,chemistry,8,"Даны два химических элемента А и В . Известно, что в атоме элемента А суммарно содержится 19 электронов, а в атоме элемента Б — на 5 протонов меньше. 4.1. Используя Периодическую систему химических элементов Д. И. Менделеева, определите химические элементы А и В . 4.2. Укажите номер периода и номер группы в Периодической системе химических элементов Д. И. Менделеева, в которых расположен каждый эл",Нет,Нет
vpr_sd_946157,chemistry,8,"Даны два химических элемента А и В. Известно, что в атоме элемента А 51 протон, а в атоме элемента В — 14 электронов в основном состоянии. 1) Используя Периодическую систему химических элементов Д. И. Менделеева, определите химические элементы А и В. 2) Укажите номер периода и номер группы в Периодической системе химических элементов Д. И. Менделеева, в которых расположен каждый элемент. 3) Устано",Нет,Нет
vpr_sd_945873,chemistry,8,"Даны два химических элемента А и В. Известно, что в атоме элемента А все электроны в основном состоянии расположены на трёх энергетических уровнях и число валентных электронов равно трём, а в атоме элемента В — 7 электронов. 1) Используя Периодическую систему химических элементов Д. И. Менделеева, определите химические элементы А и В. 2) Укажите номер периода и номер группы в Периодической системе",Нет,Нет
vpr_sd_944766,chemistry,8,"Даны два химических элемента А и В . Известно, что в атоме элемента А содержится 13 протонов, а в атоме элемента B — на 2 протона больше. 4.1. Используя Периодическую систему химических элементов Д. И. Менделеева, определите химические элементы А и В . 4.2. Укажите номер периода и номер группы в Периодической системе химических элементов Д. И. Менделеева, в которых расположен каждый элемент. 4.3. ",Нет,Нет
vpr_sd_945818,chemistry,8,"Даны два химических элемента А и В. Известно, что в атоме элемента А есть 5 валентных электронов, и все электроны элемента в основном состоянии расположены на трёх энергетических уровнях, а в атоме элемента В — 50 протонов. 1) Используя Периодическую систему химических элементов Д. И. Менделеева, определите химические элементы А и В. 2) Укажите номер периода и номер группы в Периодической системе ",Нет,Нет
vpr_sd_946081,chemistry,8,"Даны два химических элемента А и В. Известно, что в атоме элемента А все электроны в основном состоянии расположены на шести энергетических уровнях и число валентных электронов равно двум, а в атоме элемента В — 14 протонов. 1) Используя Периодическую систему химических элементов Д. И. Менделеева, определите химические элементы А и В. 2) Укажите номер периода и номер группы в Периодической системе",Нет,Нет
vpr_sd_946047,chemistry,8,"Даны два химических элемента А и В. Известно, что в атоме элемента А содержится в основном состоянии 6 электронов, а в атоме элемента В все электроны расположены на пяти энергетических уровнях и число валентных электронов в основном состоянии равно двум. 1) Используя Периодическую систему химических элементов Д. И. Менделеева, определите химические элементы А и В. 2) Укажите номер периода и номер ",Нет,Нет
vpr_sd_945763,chemistry,8,"Даны два химических элемента А и В. Известно, что в атоме элемента А в основном состоянии находится 55 электронов, а в атоме элемента В — 51 протон. 1) Используя Периодическую систему химических элементов Д. И. Менделеева, определите химические элементы А и В. 2) Укажите номер периода и номер группы в Периодической системе химических элементов Д. И. Менделеева, в которых расположен каждый элемент.",Нет,Нет
vpr_sd_945535,chemistry,8,"Даны два химических элемента А и В . Известно, что в атоме элемента А содержится 12 протонов, а в атоме элемента Б — на 3 протона больше. 4.1. Используя Периодическую систему химических элементов Д. И. Менделеева, определите химические элементы А и В . 4.2. Укажите номер периода и номер группы в Периодической системе химических элементов Д. И. Менделеева, в которых расположен каждый элемент. 4.3. ",Нет,Нет
vpr_sd_945839,chemistry,8,"Даны два химических элемента А и В. Известно, что в атоме элемента А содержится 34 протона, а в атоме элемента В — 37 электронов. 1) Используя Периодическую систему химических элементов Д. И. Менделеева, определите химические элементы А и В. 2) Укажите номер периода и номер группы в Периодической системе химических элементов Д. И. Менделеева, в которых расположен каждый элемент. 3) Установите, мет",Нет,Нет
vpr_sd_945797,chemistry,8,"Даны два химических элемента А и В. Известно, что в атоме элемента А есть 6 валентных электронов, и все электроны элемента в основном состоянии расположены на трёх энергетических уровнях, а в атоме элемента В — 34 протона. 1) Используя Периодическую систему химических элементов Д. И. Менделеева, определите химические элементы А и В. 2) Укажите номер периода и номер группы в Периодической системе х",Нет,Нет
vpr_sd_945700,chemistry,8,"Даны два химических элемента А и В. Известно, что в атоме элемента А все электроны в основном состоянии расположены на четырёх энергетических уровнях и число валентных электронов равно шести, а в атоме элемента В — 20 электронов. 1) Используя Периодическую систему химических элементов Д. И. Менделеева, определите химические элементы А и В. 2) Укажите номер периода и номер группы в Периодической си",Нет,Нет
vpr_sd_944809,chemistry,8,"Даны два химических элемента А и В . Известно, что в атоме элемента А содержится 14 протонов, а в атоме элемента B — на два протона меньше. 4.1. Используя Периодическую систему химических элементов Д. И. Менделеева, определите химические элементы А и В . 4.2. Укажите номер периода и номер группы в Периодической системе химических элементов Д. И. Менделеева, в которых расположен каждый элемент. 4.3",Нет,Нет
vpr_sd_946136,chemistry,8,"Даны два химических элемента А и В. Известно, что в атоме элемента А все электроны в основном состоянии расположены на четырёх энергетических уровнях и число валентных электронов равно одному, а в атоме элемента В — 15 протонов. 1) Используя Периодическую систему химических элементов Д. И. Менделеева, определите химические элементы А и В. 2) Укажите номер периода и номер группы в Периодической сис",Нет,Нет
vpr_sd_945473,chemistry,8,"Даны два химических элемента А и В . Известно, что в атоме элемента А содержится 14 электронов, а в атоме элемента B — 20 протонов. 4.1. Используя Периодическую систему химических элементов Д. И. Менделеева, определите химические элементы А и В . 4.2. Укажите номер периода и номер группы в Периодической системе химических элементов Д. И. Менделеева, в которых расположен каждый элемент. 4.3. Устано",Нет,Нет
vpr_sd_945721,chemistry,8,"Даны два химических элемента А и В. Известно, что в атоме элемента А в основном состоянии находится 38 электронов, а в атоме элемента В — 53 протона. 1) Используя Периодическую систему химических элементов Д. И. Менделеева, определите химические элементы А и В. 2) Укажите номер периода и номер группы в Периодической системе химических элементов Д. И. Менделеева, в которых расположен каждый элемент",Нет,Нет
vpr_sd_945776,chemistry,8,"Даны два химических элемента А и В. Известно, что в атоме элемента А есть 2 валентных электрона, и все электроны элемента в основном состоянии расположены на пяти энергетических уровнях, а в атоме элемента В — 53 протона. 1) Используя Периодическую систему химических элементов Д. И. Менделеева, определите химические элементы А и В. 2) Укажите номер периода и номер группы в Периодической системе хи",Нет,Нет
vpr_sd_944885,chemistry,8,"Даны два химических элемента А и Б . Известно, что в атоме элемента А суммарно содержится 32 протона и электрона, а в атоме элемента Б — 13 протонов. 1) Используя Периодическую систему химических элементов Д. И. Менделеева, определите химические элементы А и Б . 2) Укажите номер периода и номер группы в Периодической системе химических элементов Д. И. Менделеева, в которых расположен каждый элемен",Нет,Нет
vpr_sd_945911,chemistry,8,"Даны два химических элемента А и Б. Известно, что в атоме элемента А содержится 12 протонов, а в атоме элемента Б — 16 электронов. 1) Используя Периодическую систему химических элементов Д. И. Менделеева, определите химические элементы А и Б. 2) Укажите номер периода и номер группы в Периодической системе химических элементов Д. И. Менделеева, в которых расположен каждый элемент. 3) Установите, ме",Нет,Нет
vpr_sd_945666,chemistry,8,"Даны два химических элемента А и В. Известно, что в атоме элемента А все электроны в основном состоянии расположены на двух энергетических уровнях и число валентных электронов равно четырём, а в атоме элемента В — 19 протонов. 1) Используя Периодическую систему химических элементов Д. И. Менделеева, определите химические элементы А и В. 2) Укажите номер периода и номер группы в Периодической систе",Нет,Нет
vpr_sd_945582,chemistry,8,"Даны два химических элемента А и В . Известно, что в атоме элемента А содержится 13 протонов, а в атоме элемента Б — 16 электронов. 4.1. Используя Периодическую систему химических элементов Д. И. Менделеева, определите химические элементы А и В . 4.2. Укажите номер периода и номер группы в Периодической системе химических элементов Д. И. Менделеева, в которых расположен каждый элемент. 4.3. Устано",Нет,Нет
vpr_sd_945494,chemistry,8,"Даны два химических элемента А и В . Известно, что в атоме элемента А содержится суммарно содержится 38 протонов и электронов, а в атоме элемента Б — 17 протонов. 4.1. Используя Периодическую систему химических элементов Д. И. Менделеева, определите химические элементы А и В . 4.2. Укажите номер периода и номер группы в Периодической системе химических элементов Д. И. Менделеева, в которых располо",Нет,Нет
vpr_sd_945894,chemistry,8,"Даны два химических элемента А и В. Известно, что в атоме элемента А содержится 17 протонов, а в атоме элемента В — 11 электронов. 1) Используя Периодическую систему химических элементов Д. И. Менделеева, определите химические элементы А и В. 2) Укажите номер периода и номер группы в Периодической системе химических элементов Д. И. Менделеева, в которых расположен каждый элемент. 3) Установите, ме",Нет,Нет
vpr_sd_945643,chemistry,8,"Даны два химических элемента А и В . Известно, что в атоме элемента А содержится 11 электронов, а в атоме элемента Б — на 5 электронов больше. 4.1. Используя Периодическую систему химических элементов Д. И. Менделеева, определите химические элементы А и В . 4.2. Укажите номер периода и номер группы в Периодической системе химических элементов Д. И. Менделеева, в которых расположен каждый элемент. ",Нет,Нет
vpr_sd_945656,chemistry,8,"Даны два химических элемента А и В . Известно, что в атоме элемента А содержится 12 протонов, а в атоме элемента B — протонов в два раза меньше. 4.1. Используя Периодическую систему химических элементов Д. И. Менделеева, определите химические элементы А и В . 4.2. Укажите номер периода и номер группы в Периодической системе химических элементов Д. И. Менделеева, в которых расположен каждый элемент",Нет,Нет
vpr_sd_945603,chemistry,8,"Даны два химических элемента А и В . Известно, что в атоме элемента А содержится 19 электронов, а в атоме элемента Б — на 5 протонов меньше. 4.1. Используя Периодическую систему химических элементов Д. И. Менделеева, определите химические элементы А и В . 4.2. Укажите номер периода и номер группы в Периодической системе химических элементов Д. И. Менделеева, в которых расположен каждый элемент. 4.",Нет,Нет
vpr_sd_946102,chemistry,8,"Даны два химических элемента А и В. Известно, что в атоме элемента А все электроны в основном состоянии расположены на четырёх энергетических уровнях и число валентных электронов равно двум, а в атоме элемента В — 16 протонов. 1) Используя Периодическую систему химических элементов Д. И. Менделеева, определите химические элементы А и В. 2) Укажите номер периода и номер группы в Периодической систе",Нет,Нет
vpr_sd_945548,chemistry,8,"Даны два химических элемента А и В . Известно, что в атоме элемента А содержится 20 электронов, а в атоме элемента Б — на 5 электронов меньше. 4.1. Используя Периодическую систему химических элементов Д. И. Менделеева, определите химические элементы А и В . 4.2. Укажите номер периода и номер группы в Периодической системе химических элементов Д. И. Менделеева, в которых расположен каждый элемент. ",Нет,Нет
vpr_sd_945877,chemistry,8,"Превращение одних веществ в другие называется химической реакцией. Из представленных ниже рисунков выберите тот, на котором изображено протекание химической реакции (рисунок 1 — квашение капусты, рисунок 2 — огранка алмаза, рисунок 3 — испарение воды). Объясните сделанный вами выбор.",Нет,Да
vpr_sd_945727,chemistry,8,"В таблице приведены названия и химические формулы некоторых кислот. № п/п | Название кислоты | Формула | Молярная масса, г/моль // 1 | Бромоводородная кислота | | // 2 | Сернистая кислота | | Используя предложенные вам справочные материалы, вычислите молярные массы каждой из кислот и запишите полученные данные в таблицу.",Нет,Нет
vpr_sd_945720,chemistry,8,Из списка кислот п. 3.1 выберите двухосновную кислоту. Запишите номер кислоты.,Нет,Нет
vpr_sd_945474,chemistry,8,Восьмиклассница Лена выпила за завтраком 150 г апельсинового сока.,Нет,Нет
vpr_sd_946139,chemistry,8,"Имеется следующий перечень химических веществ: барий, кислород, азот, криптон, оксид бария, оксид углерода(IV), карбонат бария.",Нет,Нет
vpr_sd_945831,chemistry,8,"Ниже даны словесные описания двух химических превращений с участием веществ, перечень которых был приведён в задании 6: (1) оксид железа(III) + углерод → железо + оксид углерода(II); (2) оксид железа(III) + соляная кислота → хлорид железа(III) + вода.",Нет,Нет
vpr_sd_945881,chemistry,8,Установите соответствие между названием химического вещества и областью его применения. К каждому элементу первого столбца подберите соответствующий элемент из второго столбца. ВЕЩЕСТВО А) аммиак Б) хлорид натрия В) пероксид водорода Г) диоксид кремния ПРИМЕНЕНИЕ 1) при производстве пластмасс 2) в качестве отбеливателя 3) при производстве удобрений 4) при производстве стекла 5) при производстве хл,Нет,Нет
vpr_sd_945647,chemistry,8,"Превращение одних веществ в другие называется химической реакцией. Из представленных ниже рисунков выберите тот, на котором изображено протекание химической реакции. Напишите номер выбранного процесса и объясните сделанный вами выбор.",Нет,Да
vpr_sd_945713,chemistry,8,"Ниже даны словесные описания двух химических превращений с участием веществ, перечень которых был приведён в задании 6: (1) сера + кислород → оксид серы(IV); (2) сульфит натрия + серная кислота → сульфат натрия + оксид серы(IV) + вода.",Нет,Нет
vpr_sd_944838,chemistry,8,Установите соответствие между названием химического вещества и областью его применения. К каждому элементу первого столбца подберите соответствующий элемент из второго столбца. НАЗВАНИЕ СОЕДИНЕНИЯ А) хлор Б) серная кислота В) гидроксид натрия Г) вода ОБЛАСТЬ ПРИМЕНЕНИЕ 1) газ для дыхания водолазов в аквалангах 2) реагент для чистки труб («каустическая сода») 3) жидкость для тушения пожаров 4) газ ,Нет,Нет
vpr_sd_945503,chemistry,8,"Из приведённого списка выберите верные суждения о правилах поведения в химической лаборатории и обращения с химическими веществами в быту. В ответе запишите цифры, под которыми они указаны. (В задании может быть несколько верных суждений.) 1) В лаборатории запрещено трогать вещества руками. 2) В домашних условиях готовить растворы уксусной, лимонной и других кислот в алюминиевой посуде не рекоменд",Нет,Нет
vpr_sd_945660,chemistry,8,"Превращение одних веществ в другие называется химической реакцией. Укажите, в ходе какого из приведённых ниже процессов протекает химическая реакция. 1. Северное сияние. 2. Гниение фруктов при длительном хранении. 3. Появление изморози на окнах в зимнее время. Напишите номер выбранного процесса и объясните сделанный вами выбор.",Нет,Нет
vpr_sd_945241,chemistry,8,"Какой из приведённых в таблице газов имеет при заданных условиях такую же плотность, как и веселящий газ молярная масса которого равна 44 г/моль? Укажите номер вещества.",Нет,Нет
vpr_sd_945659,chemistry,8,"Имеется следующий перечень химических веществ: оксид кальция, оксид углерода(IV), карбонат кальция, алюминий, сульфат железа(II), сульфат алюминия, железо.",Нет,Нет
vpr_sd_945789,chemistry,8,"Ниже даны словесные описания двух химических превращений с участием веществ, перечень которых был приведён в задании 6: (1) натрий + иод → иодид натрия; (2) алюминий + соляная кислота → хлорид алюминия + водород.",Нет,Нет
vpr_sd_946069,chemistry,8,"Из приведённого списка выберите верные суждения о способах разделения смесей. В ответе запишите цифры, под которыми они указаны. (В задании может быть несколько верных суждений.) 1) Перегонка является химическим способом разделения смесей. 2) Очистить морскую воду от растворённых в ней солей можно с помощью фильтрования. 3) Для разделения смеси речного песка и железных опилок можно использовать ма",Нет,Нет
vpr_sd_944792,chemistry,8,"Из представленных ниже рисунков выберите тот, на котором изображено протекание химической реакции. Напишите номер выбранного рисунка и объясните сделанный вами выбор.",Нет,Да
vpr_sd_945458,chemistry,8,"В таблице приведены названия и химические формулы некоторых газообразных веществ. № п/п | Название вещества | Формула | Молярная масса, г/моль // 1 | Неон | | // 2 | Веселящий газ | | Используя предложенные Вам справочные материалы, вычислите молярные массы каждого из газов и запишите полученные данные в таблицу.",Нет,Нет
vpr_sd_945459,chemistry,8,"Каким из приведённых в таблице газов следует наполнить шарик с практически невесомой оболочкой, чтобы он оказался тяжелее воздуха и не смог взлететь? (Средняя молярная масса воздуха равна 29 г/моль.) Укажите номер вещества и объясните сделанный вами выбор.",Нет,Нет
vpr_sd_945889,chemistry,8,"Имеется следующий перечень химических веществ: бром, магний, натрий, водород, бромид натрия, гидроксид натрия, хлорид аммония.",Нет,Нет
vpr_sd_945651,chemistry,8,"Установите соответствие между названием химического вещества и областью его применения. К каждому элементу первого столбца подберите соответствующий элемент из второго столбца. НАЗВАНИЕ ВЕЩЕСТВА А) железо Б) серебро В) хлорид натрия Г) сульфат бария ОБЛАСТЬ ПРИМЕНЕНИЕ 1) пищевая добавка в кулинарии («соль») 2) производство сплавов (чугуна, стали и др.) 3) жидкость для тушения пожаров 4) в ювелирно",Нет,Нет
vpr_sd_945667,chemistry,8,"Рабочие переработали 480 кг родохрозита (горной породы) с целью получения марганца. Используя данные приведённой ниже таблицы, определите, какую массу марганца добыли рабочие за смену. Ответ подтвердите расчётом. Содержание марганца в некоторых рудах Минерал | Пиролюзит | Манганит | Браунит | Родохрозит | Пурпурит // Массовая доля марганца, % | 63,20 | 62,50 | 69,50 | 47,80 | 36,65",Нет,Нет
vpr_sd_946172,chemistry,8,Рабочие переработали 480 кг родохрозита (горной породы) с целью получения марганца. Какую долю суточной выработки (700 кг) составляет добытое количество марганца? Ответ подтвердите расчётом. Ответ округлите до сотых процента.,Нет,Нет
vpr_sd_945549,chemistry,8,Восьмиклассница Маша выпила за ужином один стакан (250 г) кефира.,Нет,Нет
vpr_sd_946137,chemistry,8,"Рабочие переработали 620 кг кадмоселита (горной породы) с целью получения кадмия. Используя данные приведённой ниже таблицы, определите, какую массу кадмия добыли рабочие за смену. Ответ подтвердите расчётом. Содержание кадмия в некоторых рудах Минерал | Гринокит | Хоулиит | Монтепонит | Кадмоселит | Ксантохроит // Массовая доля кадмия, % | 77,80 | 77,65 | 87,51 | 47,00 | 77,20",Нет,Нет
