ID,Предмет,Класс,Задание,ЕстьАудио,ЕстьКартинки
vpr_sd_944918,biology,7,"Установите соответствие между признаком растений и отделом, для которого этот признак характерен. Отдел 1) Моховидные 2) Папоротниковидные Признак растений А) отсутствие корней Б) развитая проводящая система В) наличие водоносных клеток Г) недоразвита проводящая система, поэтому размеры растения ограничены Д) спорофит преобладает над гаметофитом Запишите в ответ цифры, расположив их в порядке, соо",Нет,Да
vpr_sd_944642,biology,7,Установите последовательность появления организмов при формировании биоценоза на первично свободной территории. В ответе запишите соответствующую последовательность цифр. 1) лишайники 2) травы 3) мхи 4) кустарники 5) деревья,Нет,Нет
vpr_sd_945131,biology,7,"К какому отделу относят растение, схема расположения плодолистиков которого показана на рисунке? 1) Папоротниковидные 2) Моховидные 3) Покрытосеменные 4) Голосеменные",Нет,Да
vpr_sd_945111,biology,7,"Какой признак, показанный на схеме расположения плодолистиков, позволяет определить принадлежность растения к этому отделу? Почему?",Нет,Да
vpr_sd_943319,biology,7,"Рассмотрите изображения шести представителей мира грибов. Предложите основание, согласно которому их можно разделить на две группы по три представителя в каждой. Мукор Лисичка Мухомор Дрожжи Белый гриб Пеницилл Заполните таблицу: запишите в неё основание, по которому были разделены грибы, общее название для каждой группы грабов и перечислите грибы, которые вы отнесли к этой группе. Номер группы | ",Нет,Да
vpr_sd_944973,biology,7,"Рассмотрите фотографии с изображением различных объектов живой природы. Подпишите их названия, используя слова из предложенного списка: плауны, мхи, папоротники, покрытосеменные. А Б В Г A | Б | В | Г // | | |",Нет,Да
vpr_sd_944953,biology,7,"Три из изображённых на фотографиях объекта объединены общим признаком. Выпишите название объекта, «выпадающего» из общего ряда. Объясните свой выбор.",Нет,Да
vpr_sd_943309,biology,7,Каково значение гриба−мукора в жизни человека? Назовите одно из них.,Нет,Нет
vpr_sd_944940,biology,7,"Выберите из предложенного списка и вставьте в текст пропущенные слова, используя для этого их цифровые обозначения. Впишите номера выбранных слов на места пропусков в тексте. Дыхание растений Процесс дыхания растений протекает постоянно. В ходе этого процесса организм растения потребляет ___________ (А), а выделяет ___________ (Б). Ненужные газообразные вещества удаляются из растения путём диффузи",Нет,Да
vpr_sd_944087,biology,7,"Приведите по три примера растений, относящихся к указанным группам. Запишите их названия в таблицу. Лишайники | Семенные растения // | // | // |",Нет,Нет
vpr_sd_943306,biology,7,"Установите соответствие между характеристиками и группами растений: к каждой позиции, данной в первом столбце, подберите соответствующую позицию из второго столбца. ХАРАКТЕРИСТИКИ А) образуют торфяные отложения Б) из споры появляется зелёная нить, похожая на водоросль В) опыление происходит с помощью ветра Г) часто покрыты видоизменёнными листьями — хвоинками Д) широко распространены в засушливых ",Нет,Нет
vpr_sd_945146,biology,7,"Расположите в правильном порядке пункты инструкции по вегетативному размножению прививкой, после отбора нужного подвоя. В ответе запишите соответствующую последовательность цифр. 1) возьмите привой — однолетний побег с двумя−тремя почками или одну почку с частью древесины. 2) плотно обвяжите место прививки 3) подберите подходящий подвой — взрослое растение-сеянец 4) прикрепите привой к подвою 5) с",Нет,Нет
vpr_sd_943252,biology,7,"К какому классу относят растение, диаграмма цветка которого показано на рисунке 1? 1) Печёночники 2) Голосеменные 3) Двудольные 4) Папоротниковые",Нет,Да
vpr_sd_945087,biology,7,Верны ли следующие утверждения о грибах? А. Мицелий гриба способен к бесконечному росту. Б. Все грибы образуют плодовые тела. 1) верно только А 2) верно только Б 3) верны оба утверждения 4) оба утверждения неверны,Нет,Нет
vpr_sd_945058,biology,7,"Рассмотрите изображения шести представителей мира растений. Предложите основание, согласно которому эти растения можно разделить на две группы по три представителя в каждой. Заполните таблицу: запишите в неё основание, по которому были разделены растения, общее название для каждой группы растений и перечислите растения, которые вы отнесли к этой группе. Пастушья сумка Груша Шиповник Рябина Капуста",Нет,Да
vpr_sd_943971,biology,7,"Какой признак, показанный в формуле цветка (см. задание 9), позволяет определить принадлежность растения к этому классу? Почему?",Нет,Да
vpr_sd_944939,biology,7,"Вставьте в текст «Прорастание семян» пропущенные термины из предложенного перечня, используя для этого цифровые обозначения. Впишите номера выбранных слов на места пропусков в тексте, а затем выпишите их в таблицу. ПРОРАСТАНИЕ СЕМЯН Семена могут долго лежать в бумажных пакетиках, в мешках из ткани, в зернохранилищах, находясь в состоянии покоя и не прорастая. Прорастающие семена начинают активно д",Нет,Нет
vpr_sd_943774,biology,7,"Приведите по три примера растений, относящихся к семействам Злаковые и Лилейные. Запишите их названия в таблицу. Злаковые | Лилейные // | // | // |",Нет,Нет
vpr_sd_944926,biology,7,"Установите соответствие между семейством и классом покрытосеменных, к которому оно относится. СЕМЕЙСТВО А) Капустные (Крестоцветные) Б) Злаки В) Розоцветные Г) Пасленовые Д) Лилейные КЛАСС 1) Однодольные 2) Двудольные Запишите в ответ цифры, расположив их в порядке, соответствующем буквам: А | Б | В | Г | Д // | | | |",Нет,Нет
vpr_sd_945140,biology,7,"Расположите в правильном порядке пункты инструкции по проведению эксперимента, доказывающего потребление кислорода семенами при дыхании. В ответе запишите соответствующую последовательность цифр. 1) добавьте немного воды на дно банки 2) внесите зажжённую свечу в банку 3) накройте банку пластмассовой крышкой 4) положите в стеклянную банку семена 5) оставьте банку в таком состоянии на 24 часа",Нет,Нет
vpr_sd_945127,biology,7,"К какому классу относят растение, схема поперечного среза листа которого показана на рисунке? 1) Двудольные 2) Голосеменные 3) Однодольные 4) Папоротниковые",Нет,Да
vpr_sd_945107,biology,7,"Какой признак, показанный на схеме, позволяет определить принадлежность растения к этому классу? Почему?",Нет,Да
vpr_sd_945094,biology,7,Верны ли следующие суждения о процессах жизнедеятельности растений? А. При фотосинтезе растениями поглощается углекислый газ. Б. Световая энергия при фотосинтезе превращается в энергию химических связей органических веществ. 1) верно только А 2) верно только Б 3) верны оба суждения 4) оба суждения неверны,Нет,Да
vpr_sd_945074,biology,7,"Рассмотрите изображения шести представителей мира бактерий. Предложите основание, согласно которому этих бактерий можно разделить на две группы по три представителя в каждой. Клубеньковые бактерии Палочки Коха Бифидобактерии Столбнячные палочки Лактобактерии Вибрионы Холеры Заполните таблицу: запишите в неё основание, по которому были разделены бактерии, общее название для каждой группы бактерий и",Нет,Да
vpr_sd_943293,biology,7,Чем строение грибов сходно со строением животных? Назовите одну черту сходства.,Нет,Нет
vpr_sd_944678,biology,7,"Известно, что мох сфагнум — споровое растение. Используя эти сведения, выберите из приведённого ниже списка два утверждения, относящиеся к описанию данных признаков этого мха. Запишите в ответе цифры, соответствующие выбранным ответам. 1) Сфагнум не имеет цветков. 2) Листья у этого растения состоят из живых зелёных клеток и мёртвых прозрачных. 3) Стебель сфагнума обильно ветвится, образуя веточки ",Нет,Нет
vpr_sd_944086,biology,7,"Выберите из предложенного списка и вставьте в текст пропущенные слова, используя для этого их цифровые обозначения. Впишите номера выбранных слов на места пропусков в тексте. Папоротники Папоротники наших лесов — травянистые растения с крупными перистыми листьями. На нижней стороне листа образуются бурые бугорки, в которых созревают _______(А). Закрепление в почве у папоротников происходит с помощ",Нет,Нет
vpr_sd_943936,biology,7,"Установите соответствие между характеристиками и группами растений: к каждой позиции, данной в первом столбце, подберите соответствующую позицию из второго столбца. ХАРАКТЕРИСТИКИ А) образовали каменный уголь Б) образуют пыльцу В) имеют видоизменённый побег — корневище Г) формируют половые клетки на заростке Д) формируют семязачатки Е) не нуждаются в воде для оплодотворения ОТДЕЛЫ РАСТЕНИЙ 1) Голо",Нет,Нет
vpr_sd_943937,biology,7,"Установите последовательность действий при черенковании комнатных растений. В ответе запишите соответствующую последовательность цифр . 1) Выясните, какое из имеющихся у вас комнатных растений размножается черенками. 2) После образования 4–5 придаточных корней высадите черенок во влажную почву. 3) Накройте растение банкой. 4) Поставьте черенок в воду. 5) Осторожно срежьте острым ножом с выбранного",Нет,Нет
vpr_sd_945114,biology,7,"Какой признак, показанный на диаграмме цветка, позволяет определить принадлежность растения к этому классу? Почему?",Нет,Да
vpr_sd_945023,biology,7,"Рассмотрите схему, отражающую развитие животного мира Земли. 1 — Зелёные водоросли 2 — Красные водоросли 3 — Бурые водоросли 4 — Мхи 5 — Плауны 6 — Папоротники 7 — Хвощи 8 — Голосеменные 9 — Однодольные 10 — Двудольные Под каким номером на схеме указаны группы организмов, к которым относят изображённых на фотографиях животных? Запишите в таблицу номера соответствующих групп. Ламинария | Орляк обык",Нет,Да
vpr_sd_945003,biology,7,Какое из этих растений относят к споровым растениям?,Нет,Нет
vpr_sd_944964,biology,7,"Рассмотрите фотографии с изображением различных объектов живой природы. Подпишите их названия, используя слова из предложенного списка: папоротники, мхи, кишечнополостные, корненожки . А Б В Г A | Б | В | Г // | | |",Нет,Да
vpr_sd_944718,biology,7,Каково значение микоризы или грибокорня в жизни растений и грибов?,Нет,Нет
vpr_sd_944053,biology,7,"Известно, что пеницилл — род плесневых грибов, некоторые виды которого используются в пищевой промышленности. Используя эти сведения, выберите из приведённого ниже списка два утверждения, относящиеся к описанию данных признаков этого растения. Запишите в ответе цифры , соответствующие выбранным ответам. 1) Из некоторых видов пенецилла получают антибиотики. 2) Мицелий гриба в виде пушистого или зер",Нет,Да
vpr_sd_944910,biology,7,"ОСОБЕННОСТЬ ВИРУСОВ И БАКТЕРИЙ А) нет клеточной стенки Б) наследственный материал заключён в коль- цевой ДНК В) наследственный материал заключён в РНК Г) может иметь жгутик Д) внутриклеточный паразит Е) симбионт человека ПРЕДСТАВИТЕЛЬ 1) вирус иммунодефицита человека 2) кишечная палочка Запишите в ответ цифры, расположив их в порядке, соответствующем буквам: A | Б | В | Г | Д | Е // | | | | |",Нет,Нет
vpr_sd_945139,biology,7,"Установите правильную последовательность процессов, протекающих при фотосинтезе. 1) использование углекислого газа 2) образование кислорода 3) синтез углеводов 4) синтез молекул АТФ 5) возбуждение хлорофилла",Нет,Да
vpr_sd_945103,biology,7,"Какой признак, показанный на схеме развития пыльцевого зерна, позволяет определить принадлежность растения к этому классу? Почему?",Нет,Да
vpr_sd_945052,biology,7,"Рассмотрите изображения шести представителей мира растений. Предложите основание, согласно которому эти растения можно разделить на две группы по три представителя в каждой. Томат Белена Картофель Арахис Люпин Фасоль Заполните таблицу: запишите в неё основание, по которому были разделены растения, общее название для каждой группы растений и перечислите растения, которые вы отнесли к этой группе. Н",Нет,Да
vpr_sd_944040,biology,7,Какое из этих растений относят к высшим споровым растениям?,Нет,Нет
vpr_sd_944980,biology,7,"Рассмотрите фотографии с изображением представителей различных объектов природы. Подпишите их названия, используя слова из предложенного списка: хвощи, мхи, водоросли, папоротники. Занесите ответы в поля для ввода. А. Б. В. Г.",Нет,Да
vpr_sd_944960,biology,7,«Листья» одного из представленных организмов называются вайи. Назовите это организм. Поясните свой ответ.,Нет,Нет
vpr_sd_943995,biology,7,Чем строение пеницилла отличается от строения хлебных дрожжей? Назовите одно из них.,Нет,Нет
vpr_sd_944674,biology,7,"Известно, что ряска малая — плавающее растение. Используя эти сведения, выберите из приведённого ниже списка два утверждения, относящиеся к описанию данных признаков этого растения. Запишите в ответе цифры, соответствующие выбранным ответам. 1) Пластинки ряски имеют воздушные полости, благодаря чему не тонут в воде. 2) Её побег — округлая светло-зелёная пластинка диаметром 2–3 мм. 3) Растение ряск",Нет,Да
vpr_sd_944006,biology,7,"Выберите из предложенного списка и вставьте в текст пропущенные слова, используя для этого их цифровые обозначения. Впишите номера выбранных слов на места пропусков в тексте. Подсолнечник Подсолнечник — важнейшая продовольственная культура. Он относится к семейству _______(А). На верхушке его стебля расположено огромное соцветие _______(Б). Плод у подсолнечника — _______(В) с плотным околоплоднико",Нет,Нет
vpr_sd_944000,biology,7,"Установите соответствие между характеристиками и группами растений: к каждой позиции, данной в первом столбце, подберите соответствующую позицию из второго столбца. ХАРАКТЕРИСТИКИ А) сетчатое жилкование листьев Б) стержневая корневая система В) листья всегда простые Г) у некоторых представителей стебель образует соломину Д) встречаются как травянистые, так и древесные формы Е) количество частей цв",Нет,Нет
vpr_sd_945149,biology,7,Установите правильную последовательность стадий жизненного цикла мха (на примере кукушкиного льна) начиная с зиготы. 1) образование зиготы 2) образование половых клеток на листостебельном растении 3) образование коробочки на ножке 4) образование гаплоидных спор мейозом 5) образование листостебельного растения из споры,Нет,Нет
vpr_sd_945113,biology,7,"Какой признак, показанный на диаграмме цветка , позволяет определить принадлежность растения к этому классу? Почему?",Нет,Да
vpr_sd_943334,biology,7,"Верны ли следующие суждения о размножении папоротников? А. Развитие спор происходит в спорангиях на нижней стороне листовой пластинки. Б. В дальнейшем из спор формируются крошечные сердцевидные заростки, производящие половые клетки. 1) верно только А 2) верно только Б 3) оба суждения верны 4) оба суждения неверны",Нет,Нет
vpr_sd_943764,biology,7,"Рассмотрите изображения шести представителей мира живой природы. Предложите основание, согласно которому эти организмы можно разделить на две группы по три представителя в каждой. Морковь Ель Картофель Груша Дуб Подосиновик Заполните таблицу: запишите в неё основание, по которому были разделены организмы, общее название для каждой группы организмов и перечислите организмы, которые вы отнесли к это",Нет,Да
vpr_sd_945029,biology,7,"Рассмотрите изображения растений: лилия, маршанция, кубышка . Подпишите их названия под соответствующими изображениями. Название | | | // Среда обитания | | |",Нет,Да
vpr_sd_945009,biology,7,"Рассмотрите схему, отражающую развитие растительного мира Земли. 1 — Зелёные водоросли 2 — Красные водоросли 3 — Бурые водоросли 4 — Мхи 5 — Плауны 6 — Папоротники 7 — Хвощи 8 — Голосеменные 9 — Однодольные 10 — Двудольные Под каким номером на схеме указаны группы организмов, к которым относят изображённые на фотографиях растения? Запишите в таблицу номера соответствующих групп. Лилия | Маршанция ",Нет,Да
vpr_sd_944989,biology,7,Какое из перечисленных растений относится к споровым?,Нет,Нет
vpr_sd_944667,biology,7,"Известно, что лиственница — голосеменное хвойное растение. Используя эти сведения, выберите из приведённого ниже списка два утверждения, относящиеся к описанию данных признаков растения. Запишите в ответе цифры, соответствующие выбранным ответам. 1) Лиственница произрастает в умеренных и холодных областях Евразии и Северной Америки. 2) Листья лиственницы представлены тонкими игольчатыми образовани",Нет,Да
vpr_sd_944930,biology,7,"Выберите из предложенного списка и вставьте в текст пропущенные слова, используя для этого их цифровые обозначения. Строение грибов Большинство грибов — многоклеточные организмы, но есть и одноклеточные. Клеточная оболочка грибов содержит _______(А). Тело многоклеточного гриба состоит из тонких белых нитей, формирующих грибницу. Она также называется ______(Б), который может представлять собой одну",Нет,Нет
vpr_sd_943775,biology,7,"Установите соответствие между характеристиками и классами растений: к каждой позиции, данной в первом столбце, подберите соответствующую позицию из второго столбца. ХАРАКТЕРИСТИКИ А) проводящие пучки в стебле расположены «беспорядочно» Б) жизненные формы преимущественно травы В) две семядоли Г) мочковатая корневая система Д) сетчатое жилкование Е) есть камбий КЛАССЫ РАСТЕНИЙ 1) Однодольные 2) Двуд",Нет,Нет
vpr_sd_943355,biology,7,"Установите последовательность стадий развития мха, начиная с оплодотворения. В ответе запишите соответствующую последовательность цифр . 1) образование зиготы 2) прорастание спор в ветвящиеся зелёные нити 3) распространение спор ветром 4) формирование коробочки со спорами 5) развитие зелёных побегов с листьями",Нет,Нет
vpr_sd_943351,biology,7,"Рассмотрите изображения шести представителей мира грибов. Предложите основание, согласно которому их можно разделить на две группы по три представителя в каждой. Подберезовик Дубовик Мукор Дрожжи Гладыш Пеницилл Заполните таблицу: запишите в неё основание, по которому были разделены грибы, общее название для каждой группы грибов и перечислите грибы, которые вы отнесли к этой группе. Номер группы |",Нет,Да
vpr_sd_944994,biology,7,У какого из перечисленных растений образуется гаметофит — заросток?,Нет,Нет
vpr_sd_943758,biology,7,"Рассмотрите фотографии с изображением различных объектов живой природы. Подпишите их названия, используя слова из предложенного списка: покрытосеменные, папоротники, хвощи, мхи. A | Б | В | Г // | | |",Нет,Да
vpr_sd_944942,biology,7,"Выберите из предложенного списка и вставьте в текст пропущенные слова, используя для этого их цифровые обозначения. Впишите номера выбранных слов на места пропусков в тексте. Голосеменные растения Бóльшую часть произрастающих на территории России голосеменных растений обычно называют ___________ (А) из-за особого строения листьев. Стволы этих деревьев и кустарников богаты смолой. Она не позволяет ",Нет,Нет
vpr_sd_944644,biology,7,"Приведите по три примера растений, относящихся к группам насекомоопыляемых и ветроопыляемых растений. Запишите их названия в таблицу. Насекомоопыляемые | Ветроопыляемые // | // | // |",Нет,Нет
vpr_sd_943731,biology,7,"Установите соответствие между характеристиками и группами растений: к каждой позиции, данной в первом столбце, подберите соответствующую позицию из второго столбца. ХАРАКТЕРИСТИКИ А) первые наземные растения Б) наличие опыления В) формируют пыльцу Г) образуют плоды или шишки Д) оплодотворение происходит при участии воды Е) зародыш развивается под покровом оболочек ГРУППЫ РАСТЕНИЙ 1) Споровые 2) Се",Нет,Нет
vpr_sd_943348,biology,7,"К какому классу относят растение, диаграмма цветка которого показана на рисунке 1? 1) Сфагновые мхи 2) Хвойные 3) Двудольные 4) Папоротниковые",Нет,Да
vpr_sd_943347,biology,7,"Рассмотрите фотографии с изображением различных объектов живой природы. Подпишите их названия, используя слова из предложенного списка: зелёные водоросли, мхи, сумчатые грибы, красные водоросли. A | Б | В | Г // | | |",Нет,Да
vpr_sd_943711,biology,7,Верны ли следующие суждения о роли папоротникообразных? А. Особенно богаты папоротникообразными влажные тропические и субтропические леса. Б. Каменный уголь образовался из древних вымерших папоротникообразных. 1) верно только А 2) верно только Б 3) оба суждения верны 4) оба суждения неверны,Нет,Нет
vpr_sd_943303,biology,7,"Рассмотрите изображения шести представителей мира грибов. Предложите основание, согласно которому их можно разделить на две группы по три представителя в каждой. Масленок Волнушка Польский гриб Мухомор красный Белый гриб Груздь Заполните таблицу: запишите в неё основание, по которому были разделены грибы, общее название для каждой группы грабов и перечислите грибы, которые вы отнесли к этой группе",Нет,Да
