ID,Предмет,Класс,Задание,ЕстьАудио,ЕстьКартинки
vpr_sd_945800,biology,10,На рисунке изображены этапы гаметогенеза.,Нет,Да
vpr_sd_945170,biology,10,"Фрагмент иРНК имеет следующую последовательность: ГУГГАГГГГУГЦУЦА Определите последовательность участка ДНК, послужившего матрицей для синтеза этой молекулы РНК, и последовательность белка, которая кодируется этим фрагментом иРНК. При выполнении задания воспользуйтесь правилом комплементарности и таблицей генетического кода. Таблица генетического кода (и-РНК) Первое основание | Второе основание | ",Нет,Нет
vpr_sd_945137,biology,10,"Установите соответствие между процессами и этапами онтогенеза животных: к каждой позиции, данной в первом столбце, подберите соответствующую позицию из второго столбца. ПРОЦЕССЫ А) дробление зиготы Б) гаструляция В) метаморфоз Г) формирование личинки Д) органогенез Е) формирование бластулы ЭТАПЫ ОНТОГЕНЕЗА 1) эмбриональный 2) постэмбриональный Запишите в ответ цифры, расположив их в порядке, соотв",Нет,Нет
vpr_sd_944734,biology,10,Селекционер скрестил растения чистой линии кукурузы с гладкими семенами и растения чистой линии кукурузы с морщинистыми семенами. В результате скрещивания получилось гибридное потомство с гладкими семенами. Определите генотипы исходных растений и полученного гибридного потомства по указанному признаку. Ответы занесите в таблицу. Генотип исходного растения с гладкими семенами | Генотип исходного ра,Нет,Нет
vpr_sd_945763,biology,10,"Рассмотрите рисунок, на котором представлена схема круговорота серы в природе. Название какого процесса должно быть написано на месте вопросительного знака?",Нет,Нет
vpr_sd_946079,biology,10,"Установите последовательность соподчинения элементов биологических систем, начиная с наибольшего. Элементы: 1) комплекс Гольджи 2) головогрудь 3) углевод 4) речной рак 5) клетка 6) эпителий кожи Запишите соответствующую последовательность цифр.",Нет,Нет
vpr_sd_945975,biology,10,"Белки выполняют множество важных функций в организме человека и животных. Они обеспечивают организм строительным материалом, являются биологическими катализаторами или регуляторами, обеспечивают движение, некоторые транспортируют кислород. Для того чтобы организм не испытывал проблем, человеку в сутки необходимо 100–120 г белков. Продукты | Содержание белков, г/100 г продукта | Продукты | Содержан",Нет,Нет
vpr_sd_945296,biology,10,"Анатомическая структура, обозначенная на рисунке вопросительным знаком, структурно связана с пищеварительной системой человека, но в ходе эволюции перестала быть тесно связанной с ней функционально.",Нет,Да
vpr_sd_945154,biology,10,"Фрагмент транскрибируемой цепи молекулы ДНК имеет следующую последовательность: ГТАГЦГААГААТГГГ Определите последовательность участка иРНК, матрицей для синтеза которого послужил этот фрагмент ДНК, и аминокислотную последовательность белка, которая кодируется этим фрагментом ДНК. Таблица генетического кода (и-РНК) Первое основание | Второе основание | Третье основание // | У | Ц | А | Г | // У | Ф",Нет,Нет
vpr_sd_945148,biology,10,"Установите соответствие между органом, тканью позвоночного животного и зародышевым листком, из которого они образуются. ОРГАН, ТКАНЬ A) кишечник Б) кровь B) почки Г) лёгкие Д) хрящевая ткань Е) сердечная мышца ЗАРОДЫШЕВЫЙ ЛИСТОК 1) энтодерма 2) мезодерма Запишите в ответ цифры, расположив их в порядке, соответствующем буквам: A | Б | В | Г | Д | Е // | | | | |",Нет,Нет
vpr_sd_945714,biology,10,"Рассмотрите рисунок, на котором представлена схема клеточного цикла. Какая его фаза обозначена вопросительным знаком?",Нет,Нет
vpr_sd_946052,biology,10,"Установите последовательность соподчинения элементов биологических систем, начиная с наибольшего. Элементы: 1) клетка эпителия 2) хромосома 3) ядро 4) поджелудочная железа 5) железистый эпителий 6) ДНК Запишите соответствующую последовательность цифр",Нет,Нет
vpr_sd_945387,biology,10,"Около 80% холестерина (примерно 1 г в день) вырабатывается в печени, остальная часть поступает из продуктов, которые мы употребляем. Холестерин укрепляет мембрану клетки, преобразуется в желчную кислоту, которая помогает в расщеплении жиров в кишечнике, способствует образованию в организме витамина D и гормонов, — тестостерона (у мужчин) и эстрогена (у женщин). Продукты | Количество холестерина, г",Нет,Нет
vpr_sd_945284,biology,10,"На рисунке изображён процесс, происходящий при делении ядра клетки.",Нет,Нет
vpr_sd_945868,biology,10,На схеме представлен жизненный цикл плауна.,Нет,Нет
vpr_sd_945828,biology,10,На рисунке изображён период существования клетки.,Нет,Нет
vpr_sd_945142,biology,10,"Установите соответствие между структурами и зародышевыми листками, обозначенными на рисунке цифрами 1, 2: к каждой позиции, данной в первом столбце, подберите соответствующую позицию из второго столбца. СТРУКТУРА А) волосы и ногти Б) хрящевая ткань В) кора головного мозга Г) малая берцовая кость Д) мышечный слой стенки желудка ЗАРОДЫШЕВЫЙ ЛИСТОК 1) 1 2) 2 Запишите в ответ цифры, расположив их в по",Нет,Да
vpr_sd_944735,biology,10,Селекционер скрестил гетерозиготное растение гороха садового с высоким стеблем и растение гороха садового с карликовым стеблем. В результате скрещивания в потомстве присутствовали особи с высоким стеблем. Определите генотипы двух исходных растений и полученного потомства по указанному признаку. Ответы занесите в таблицу. Генотип исходного растения с высоким стеблем | Генотип исходного растения с к,Нет,Нет
vpr_sd_945767,biology,10,"Рассмотрите рисунок, на котором представлена схема круговорота углерода в природе. Название какого процесса должно быть написано на месте вопросительного знака?",Нет,Нет
vpr_sd_945307,biology,10,"На рисунке изображена клетка, имеющая обособленное ядро и мембранные органоиды.",Нет,Да
vpr_sd_945911,biology,10,На схеме представлен жизненный цикл папоротника.,Нет,Нет
vpr_sd_945642,biology,10,"Фрагмент иРНК имеет следующую последовательность: АУУГАЦГУАЦЦАЦЦУ Определите последовательность участка ДНК, послужившего матрицей для синтеза этой молекулы РНК, и аминокислотную последовательность белка, которая кодируется этим фрагментом ДНК. Таблица генетического кода (и-РНК) Первое основание | Второе основание | Третье основание // | У | Ц | А | Г | // У | Фен Фен Лей Лей | Сер Сер Сер Сер | Т",Нет,Нет
vpr_sd_944875,biology,10,"В медицинской генетике широко используется генеалогический метод. Он основан на составлении родословной человека и изучении наследования того или иного признака. В подобных исследованиях используются определённые обозначения. Изучите фрагмент родословного древа одной семьи, у некоторых членов которой встречается глухонемота. Фрагмент родословного древа семьи Используя предложенную схему, определит",Нет,Нет
vpr_sd_944706,biology,10,В браке темноволосых родителей (доминантный признак (А)) родился светловолосый сын. Определите генотипы членов семьи по указанному признаку. Ответы занесите в таблицу. Мать | Отец | Сын // | |,Нет,Нет
vpr_sd_945696,biology,10,"Рассмотрите рисунок, на котором представлена схема постэмбрионального развития тутового шелкопряда. Как называется стадия, обозначенная цифрой 3?",Нет,Нет
vpr_sd_946088,biology,10,"Установите последовательность соподчинения элементов биологических систем, начиная с наибольшего. Элементы: 1) вирус 2) углевод дезоксирибоза 3) ДНК 4) полинуклеотидная цепь 5) капсид 6) нуклеотид Запишите соответствующую последовательность цифр.",Нет,Нет
vpr_sd_945973,biology,10,"Углеводы выполняют важные функции в организме человека и животных. Основная функция углеводов — энергетическая. Энергетическую функцию выполняют прежде всего глюкоза, фруктоза, сахароза, а также крахмал и гликоген. Целлюлоза, гемицеллюлоза, пектиновые вещества играют очень важную роль в питании, их волокна стимулируют перистальтику желудочно-кишечного тракта, адсорбируют токсические вещества и хол",Нет,Нет
vpr_sd_945320,biology,10,"Изображённый на рисунке органоид образуется из мембран ЭПС. Мембраны этого органоида способны встраиваться в наружную плазматическую мембрану клетки и становиться её частью. В нём синтезированные клеткой вещества упаковываются, а затем выносятся из клетки.",Нет,Да
vpr_sd_945878,biology,10,На схеме представлен жизненный цикл хвоща.,Нет,Нет
vpr_sd_945152,biology,10,"Фрагмент транскрибируемой цепи молекулы ДНК имеет следующую последовательность: ГГГТГГЦГТЦАТЦАА Определите последовательность участка иРНК, матрицей для синтеза которого послужил этот фрагмент ДНК, и аминокислотную последовательность белка, которая кодируется этим фрагментом ДНК. При выполнении задания воспользуйтесь правилом комплементарности и таблицей генетического кода. Таблица генетического к",Нет,Нет
vpr_sd_944693,biology,10,"Сергей всегда хотел иметь нос с горбинкой, как у его отца (доминантный признак (А)). Но нос у него был прямой, как у матери. Определите генотипы членов семьи по указанному признаку. Ответы занесите в таблицу. Мать | Отец | Сын // | |",Нет,Нет
vpr_sd_945376,biology,10,"Липиды выполняют множество важных функций в организме человека и животных. Будучи одним из основных компонентов биологических мембран, липиды влияют на их проницаемость, участвуют в передаче нервного импульса, создании межклеточных контактов. Они создают термоизоляционные покровы у животных, защищают органы и ткани от механических воздействий. Для того чтобы организм не испытывал проблем, человеку",Нет,Нет
vpr_sd_945287,biology,10,"Как видно на рисунках 1–3, живое содержимое растительной клетки во время плазмолиза уменьшается в объёме, в том числе уменьшается объём структуры, обозначенной вопросительным знаком.",Нет,Нет
vpr_sd_945654,biology,10,"Фрагмент иРНК имеет следующую последовательность: УГЦУГГУЦАГЦЦАУУ Определите последовательность участка ДНК, послужившего матрицей для синтеза этой молекулы РНК, и последовательность белка, которая кодируется этим фрагментом иРНК. При выполнении задания воспользуйтесь правилом комплементарности и таблицей генетического кода. Таблица генетического кода (и-РНК) Первое основание | Второе основание | ",Нет,Нет
vpr_sd_945556,biology,10,"Фрагмент иРНК имеет следующую последовательность: ЦААГЦАУУЦГУАЦЦЦ Определите последовательность участка ДНК, послужившего матрицей для синтеза этой молекулы РНК, и последовательность белка, которая кодируется этим фрагментом иРНК. При выполнении задания воспользуйтесь правилом комплементарности и таблицей генетического кода. Таблица генетического кода (и-РНК) Первое основание | Второе основание | ",Нет,Нет
vpr_sd_945897,biology,10,"Установите соответствие между органами и зародышевыми листками, из которых они развиваются: к каждой позиции, данной в первом столбце, подберите соответствующую позицию из второго столбца. ОРГАНЫ А) головной мозг Б) эпителий тонкой кишки В) хрящи сустава Г) скелетные мышцы Д) поджелудочная железа Е) ногти ЗАРОДЫШЕВЫЕ ЛИСТКИ 1) эктодерма 2) энтодерма 3) мезодерма Запишите в ответ цифры, расположив ",Нет,Нет
vpr_sd_944692,biology,10,"Антон всегда хотел иметь тёмные волосы, как у его отца (доминантный признак (А)). Но волосы у него были светлые, как у матери. Определите генотипы членов семьи по указанному признаку. Ответы занесите в таблицу. Мать | Отец | Сын // | |",Нет,Нет
vpr_sd_946031,biology,10,"Установите последовательность соподчинения элементов биологических систем, начиная с наибольшего. Элементы: 1) мякоть листа 2) тилакоид 3) фотосинтезирующая ткань 4) хлорофилл 5) магний 6) хлоропласт Запишите в таблицу соответствующую последовательность цифр.",Нет,Нет
vpr_sd_945937,biology,10,"Витамин В9 (фолиевая кислота) необходим для нормального роста и развития кровеносной и иммунной систем. Фолиевая кислота требуется для создания и поддержания в здоровом состоянии новых клеток. От нехватки фолиевой кислоты, в первую очередь, страдает костный мозг, что может привести к мегалобластной анемии. Для того чтобы организм не испытывал проблем, человеку в сутки необходимо примерно 400 мг фо",Нет,Нет
vpr_sd_945353,biology,10,"Сосудистая система человека образована сосудами трёх принципиальных типов (А, Б, В). Обозначения: 1 — соединительная ткань, 2 — гладкая мышечная ткань, 3 — эпителиальная ткань, 4 — створка клапана",Нет,Да
vpr_sd_945840,biology,10,На рисунке изображены этапы деления клетки. 1 2 3 4,Нет,Нет
vpr_sd_945165,biology,10,"Фрагмент иРНК имеет следующую последовательность: ГАГГЦГЦЦГУУГГУУ Определите последовательность участка ДНК, послужившего матрицей для синтеза этой молекулы РНК, и последовательность белка, которая кодируется этим фрагментом иРНК. При выполнении задания воспользуйтесь правилом комплементарности и таблицей генетического кода. Таблица генетического кода (и-РНК) Первое основание | Второе основание | ",Нет,Нет
vpr_sd_945147,biology,10,"Установите соответствие между органами, развивающимися из зародышевых листков эмбриона хордовых, и зародышевыми листками из которых развиваются данные органы: к каждой позиции, данной в первом столбце, подберите соответствующую позицию из второго столбца ОРГАНЫ А) головной мозг Б) скелет В) мышцы Г) кожные железы Д) лёгкие Е) печень ЗАРОДЫШЕВЫЕ ЛИСТКИ 1) эктодерма 2) энтодерма 3) мезодерма Запишит",Нет,Нет
vpr_sd_944750,biology,10,Селекционер скрестил растения чистой линии кукурузы с зелёными всходами и растения чистой линии кукурузы с золотистыми всходами. В результате скрещивания получилось гибридное потомство с зелёными всходами. Определите генотипы исходных растений и полученного гибридного потомства по указанному признаку. Ответы занесите в таблицу. Генотип исходного растения с зелёными всходами | Генотип исходного рас,Нет,Нет
vpr_sd_945760,biology,10,"Рассмотрите рисунок, на котором представлена схема круговорота азота в природе. Название какого процесса должно быть написано на месте вопросительного знака?",Нет,Нет
vpr_sd_946057,biology,10,"Установите последовательность соподчинения представленных ниже элементов биологических систем, начиная с наибольшего. Элементы биологических систем: 1) череп 2) зубные альвеолы 3) опорно-двигательная система 4) лицевой отдел 5) скелет 6) нижняя челюсть Запишите в таблицу соответствующую последовательность цифр.",Нет,Нет
vpr_sd_945286,biology,10,На рисунке изображена цитоплазматическая мембрана эукариотической клетки.,Нет,Да
vpr_sd_945854,biology,10,На схеме представлен жизненный цикл яблони.,Нет,Нет
vpr_sd_945145,biology,10,"Установите соответствие между структурами и зародышевыми листками, обозначенными на рисунке цифрами 1, 2: к каждой позиции, данной в первом столбце, подберите соответствующую позицию из второго столбца. ОРГАН, ТКАНЬ A) внутренние слизистые покровы Б) надпочечники B) тканевая жидкость Г) лимфа Д) эпителий альвеол ЗАРОДЫШЕВЫЙ ЛИСТОК 1) энтодерма 2) мезодерма Запишите в ответ цифры, расположив их в п",Нет,Да
vpr_sd_944887,biology,10,"В медицинской генетике широко используется генеалогический метод. Он основан на составлении родословной человека и изучении наследования того или иного признака. В подобных исследованиях используются определённые обозначения. Изучите фрагмент родословного древа одной семьи, у членов которой встречается брахидактилия (укороченные пальцы). Фрагмент родословного древа семьи Используя предложенную схе",Нет,Нет
vpr_sd_944746,biology,10,Селекционер скрестил растения чистой линии кукурузы с нормальными метёлками и растения чистой линии кукурузы с зачаточными метёлками. В результате скрещивания получилось гибридное потомство с нормальными метёлками. Определите генотипы исходных растений и полученного гибридного потомства по указанному признаку. Генотип исходного растения с нормальными метёлками | Генотип исходного растения с зачато,Нет,Нет
vpr_sd_945725,biology,10,"Рассмотрите рисунок, на котором представлена схема двух фаз свёртывания крови (тромбообразования). Название какого белка должно быть написано на месте вопросительного знака?",Нет,Нет
vpr_sd_946024,biology,10,"Установите последовательность соподчинения представленных ниже элементов биологических систем, начиная с наибольшего. Элементы биологических систем: 1) зерновка пшеницы 2) органы растения 3) односемянные плоды 4) плоды 5) зерновка 6) генеративные органы Запишите в таблицу соответствующую последовательность цифр.",Нет,Нет
vpr_sd_945960,biology,10,"Значение витамина С для здоровья настолько велико, что даже незначительный его недостаток вызывает плохое самочувствие. Для того чтобы не испытывать проблем, взрослому человеку необходимо в сутки потреблять с пищей около 90 мг этого витамина. Продукты | Содержание витамина C, мг/100 г продукта | Продукты | Содержание витамина C, мг/100 г продукта // Морковь | 5 | Яблоки | 10 // Помидоры | 25 | Смо",Нет,Нет
vpr_sd_945359,biology,10,"Представленное на рисунке многообразие плодов можно разделить на группы по количеству семян (на многосемянные и односемянные), по способности к вскрытию (на вскрывающиеся и невскрывающиеся), а также по консистенции околоплодника.",Нет,Да
vpr_sd_944643,biology,10,"Установите соответствие между структурой организма человека и зародышевым листком, из которого она сформировалась. СТРУКТУРА ОРГАНИЗМА A) болевые рецепторы Б) волосяной покров B) лимфа и кровь Г) жировая ткань Д) ногтевые пластинки ЗАРОДЫШЕВЫЙ ЛИСТОК 1) эктодерма 2) мезодерма Запишите в ответ цифры, расположив их в порядке, соответствующем буквам: A | Б | В | Г | Д // | | | |",Нет,Нет
vpr_sd_944760,biology,10,"Селекционер скрестил кошку с короткой шерстью и кота с короткой шерстью. В результате скрещивания в потомстве присутствовали особи с длинной шерстью. Определите генотипы исходных кошки, кота и полученного потомства по указанному признаку. Генотип кошки с короткой шерстью | Генотип кота с короткой шерстью | Генотип полученного потомства с длинной шерстью // | |",Нет,Нет
vpr_sd_945740,biology,10,"Рассмотрите рисунок, на котором представлена схема круговорота углерода в природе. Название какого процесса обозначено на схеме вопросительным знаком?",Нет,Нет
vpr_sd_946047,biology,10,"Установите последовательность соподчинения элементов биологических систем, начиная с наибольшего. Элементы: 1) сосуд 2) клеточная оболочка 3) древесина 4) проводящая система 5) побег 6) стебель Запишите соответствующую последовательность цифр.",Нет,Нет
vpr_sd_945959,biology,10,"Витамин D выполняет важные функции в организме человека: предотвращает заболевания костной системы, регулирует усвоение фосфора и магния в организме, способствует запасанию кальция в костной ткани и зубах, стимулирует минеральный обмен и др. Для того чтобы организм не испытывал проблем, человеку в сутки необходимо примерно 2,5 мг витамина D. Продукты | Содержание витамина D, мг / 100 г продукта | ",Нет,Нет
vpr_sd_945297,biology,10,"На рисунке изображена эукариотическая диплоидная клетка в определённой фазе её деления, при котором происходит рекомбинация генетического материала.",Нет,Да
vpr_sd_945608,biology,10,"Фрагмент транскрибируемой цепи молекулы ДНК имеет следующую последовательность: ЦААЦАТЦЦТТТТЦГТ Определите последовательность участка иРНК, матрицей для синтеза которого послужил этот фрагмент ДНК, и аминокислотную последовательность белка, которая кодируется этим фрагментом ДНК. Таблица генетического кода (и-РНК) Первое основание | Второе основание | Третье основание // | У | Ц | А | Г | // У | Ф",Нет,Нет
